func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,100000,0.0,0.0,0.0,0.0,0.0,1.0
f2,51,100000,0.3665643876430009,0.24979796946627175,0.9400240062726193,0.0,6.954279204861905,0.7
f3,51,100000,3.790129997675939,5.148227966061313,1.8845781821229084,0.0,5.669889842110365,0.8
f4,51,100000,0.05116312907419378,0.049323360305152164,0.04504141608210949,0.0,0.12650594279193683,0.7
f5,51,100000,0.0,0.0,0.0,0.0,0.0,0.8
f6,51,100000,8.916614723264002e-15,0.0,4.413499115233451e-14,0.0,2.2737367544323206e-13,0.9
f7,51,100000,0.0,0.0,0.0,0.0,0.0,0.8
f8,51,100000,3.566645889305601e-13,4.547473508864641e-13,3.0290253368714197e-13,0.0,1.8189894035458565e-12,1.0
f9,51,100000,2.6372143605915204,4.547473508864641e-13,11.336312211970819,0.0,72.70830662748358,1.1
f10,51,100000,90.1972858157384,100.0004890189557,77.34557634241986,0.0,200.0000000000009,1.1
