func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f11,51,100000,4.458307361632001e-15,0.0,3.1524993680238935e-14,0.0,2.2737367544323206e-13,16.7
f12,51,100000,27.575504771604304,0.2081429846455194,92.07764372988106,0.0,614.4168460068881,16.7
f13,51,100000,5.631876864800599,5.96412206208629,1.3224718760539977,0.0,7.052644545169869,18.2
f14,51,100000,2.7502259399423066,1.124028304512649,5.241223182387593,0.0,20.67908075575997,16.9
f15,51,100000,0.8897805593250464,0.8937005958896407,0.6258306374061449,5.824084541927732e-05,1.9440314653838868,17.4
f16,51,100000,4.6201368251619686,1.6408572527645902,4.901252977036654,0.8160586564063124,12.641533503625851,16.3
f17,51,100000,14.439053454556593,19.47712401892477,8.788150543878407,0.32209369014231015,27.979459674059854,16.6
f18,51,100000,7.064477399757468,1.703620306303037,8.280502386759153,0.06295628764519279,21.32735300053355,17.4
f19,51,100000,2.08043181406248,2.1254018853835532,0.4957108964400973,0.7117953363385823,3.216775457891117,18.7
f20,51,100000,7.159704639520098,1.307136696205589,8.916362172066169,1.509920366515871e-08,21.989917701858758,16.3
