func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,500000,0.0,0.0,0.0,0.0,0.0,66.0
f2,51,500000,2.241458685750438,0.37469695419940763,4.955151246393472,0.12489898473313588,23.65717586182791,81.9
f3,51,500000,3.8883006473364614,5.148227966061313,1.7438446713619464,0.0,5.148227966061313,63.0
f4,51,500000,0.01840034619905126,0.0,0.05280279110654135,0.0,0.21556484863026526,58.3
f5,51,500000,0.0,0.0,0.0,0.0,0.0,73.0
f6,51,500000,3.9490349117127776e-10,2.4010660126805305e-10,4.644820303858333e-10,1.750777300912887e-11,3.10592440655455e-09,77.1
f7,51,500000,7.983936823210587e-11,2.0463630789890885e-11,1.3614590894206176e-10,4.547473508864641e-13,6.557456799782813e-10,82.4
f8,51,500000,0.11343855458850764,0.0,0.8021317117960417,0.0,5.785366282746054,68.2
f9,51,500000,54.90196155660446,100.0,49.75912675749593,9.094947017729282e-13,100.00000000000045,73.7
f10,51,500000,164.22601953358682,100.00631748959267,86.71690272921086,1.8189894035458565e-11,347.36691593518754,80.7
