func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,40000,0.0,0.0,0.0,0.0,0.0,9.1
f2,51,40000,1.6161364185916004e-14,0.0,2.404749578838598e-14,0.0,1.1368683772161603e-13,5.8
f3,51,40000,0.0,0.0,0.0,0.0,0.0,9.0
f4,51,40000,0.0,0.0,0.0,0.0,0.0,4.3
f5,51,40000,0.0,0.0,0.0,0.0,0.0,31.6
f6,51,40000,1.8507192196154266e-05,1.1368683772161603e-13,4.9008044742772024e-05,0.0,0.00027403302806305874,21.7
f7,51,40000,0.11969034303916604,0.0,0.37841005324702376,0.0,2.0163302656154656,6.4
f8,51,40000,0.0,0.0,0.0,0.0,0.0,30.8
f9,51,40000,0.0,0.0,0.0,0.0,0.0,17.2
f10,51,40000,0.024484176939718143,0.0,0.08392753013690592,0.0,0.31217325598140633,20.7
f23,51,40000,5.795799570121601e-13,4.547473508864641e-13,7.698297598104394e-13,0.0,3.637978807091713e-12,16.4
f24,51,40000,3.147564997312193e-12,2.2737367544323206e-12,4.394054901469625e-12,0.0,3.0468072509393096e-11,5.0
f25,51,40000,1.5604075765712003e-12,9.094947017729282e-13,1.5421361853283306e-12,0.0,5.9117155615240335e-12,5.3
f26,51,40000,7.579122514774402e-13,4.547473508864641e-13,1.1271673210342782e-12,0.0,5.4569682106375694e-12,21.4
f27,51,40000,8.061216944684822e-07,6.970349204493687e-07,4.5059904259360433e-07,5.4380507208406925e-08,1.917146164487349e-06,14.0
f28,51,40000,4.743639032776449e-12,2.7284841053187847e-12,6.419900679515884e-12,0.0,3.865352482534945e-11,6.5
