func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,200000,1.6471885293653674e-10,1.5938894648570567e-10,5.897378499181739e-11,7.94670995674096e-11,3.7124436857993715e-10,236.4
f2,51,200000,5.922794455317689e-10,4.6264858610811643e-10,4.494376770446374e-10,8.805045581539162e-11,2.6204816094832495e-09,537.0
f3,51,200000,7.996344736422507e-05,4.731731007723283e-05,0.0001058587050427579,8.436883263129857e-07,0.0006809585242990579,273.8
f4,51,200000,3.6091652081330383,3.979836228780414,0.964463140122791,9.833911462919787e-10,5.969754342996566,628.6
f5,51,200000,1.9771255656629435e-10,2.0679635781561956e-10,6.223850649749531e-11,8.287770469905809e-11,3.3219293982256204e-10,495.0
f6,51,200000,3.311581540511778,2.125311990875616,3.6658026976607205,0.1479533820170218,21.665540273683973,175.4
f7,51,200000,16.630328352741085,20.000000412001327,6.545336676579753,0.9949602518713618,22.61399582123704,169.6
f8,51,200000,12.860242000739358,20.108937822520147,9.239063319684462,0.08441875810831334,20.852987564298473,189.2
f9,51,200000,224.78861049917546,229.28438270867264,31.789910160102394,2.3980192054295912e-08,229.2843827088136,467.1
f10,51,200000,89.87238713817686,100.35338921006496,23.637583839685377,15.182032990097923,100.49557238566604,216.0
f11,51,200000,2.2563422224301773e-08,2.250408215331845e-08,4.578540432671837e-09,1.3072167348582298e-08,3.358763933647424e-08,520.3
f12,51,200000,159.91934463309656,163.4777054695469,22.607840674249424,0.11034168400237832,163.71484955157348,296.7
