func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,200000,4.736951571734001e-15,0.0,6.6990611570507735e-15,0.0,1.4210854715202004e-14,44.5
f2,51,200000,8.359326303060002e-15,0.0,1.2950212622906e-14,0.0,2.842170943040401e-14,40.6
f3,51,200000,1.1145768404080003e-14,0.0,2.256846092672895e-14,0.0,5.684341886080802e-14,40.4
f4,51,200000,0.17001597403865992,0.0,0.8415361370693266,0.0,4.33540733798543,39.0
f5,51,200000,18.501135726884318,19.999999957618343,5.398895040407282,1.432454155292362e-11,20.41258225613251,42.2
f6,51,200000,3.0079205511531177,2.8878456819555822,1.2963182271980274,2.2737367544323206e-13,5.532723055933957,55.1
f7,51,200000,0.009657073315418744,0.00985728460784685,0.008324562528894446,0.0,0.03446735426734904,46.6
f8,51,200000,1.3266116810013575,0.9949590570934106,1.2409310444945192,0.0,4.974790247647434,36.0
f9,51,200000,0.5852700335843213,1.1368683772161603e-13,0.6586996904013933,0.0,1.9899181141867075,36.9
f10,51,200000,18.134327012321467,18.53453767256724,10.119494220975131,0.18736332311709702,40.17590715395909,38.1
f11,51,200000,9.37384550524899,6.8923758164228275,9.936057402902112,0.12490888207867101,50.30384076113478,35.5
f12,51,200000,0.06194813112547843,0.04128309436646305,0.060317682301819185,1.3642420526593924e-12,0.31953488293947885,39.4
f13,51,200000,0.34836837631507267,0.31730388768801276,0.1550183996653631,0.07110210761152302,0.7022552830444511,62.8
f14,51,200000,0.23276355593106124,0.23728175498899873,0.06713839458808915,0.10292481625174332,0.3707193692034707,45.0
f15,51,200000,1.1160805008697685,0.9969987162439793,0.4557632526429412,0.4269022753403533,2.289319202531715,43.4
f16,51,200000,3.0833584904255664,3.157906697842918,0.30142398057859476,1.9848381501994936,3.4897409267914554,50.9
f17,51,200000,3.0782223939118367,1.396168089435605,5.9111453903577305,0.2081429846455194,33.47827472699396,42.4
f18,51,200000,0.4595183119545388,0.47386951033558944,0.17686356962767663,0.06325353800139055,1.0187510165590083,40.8
f19,51,200000,1.5576366940848294,1.5506874672128106,0.2055546088593568,0.755941852196429,2.0556450745766597,40.2
f20,51,200000,1.2222986408332426,1.283858020249454,0.3594650524929465,0.40958698495956014,1.862966884463276,44.8
f21,51,200000,0.9566822027412248,0.8802548952144207,0.4742953602145045,0.08806660925438337,2.1888959937491563,45.2
f22,51,200000,16.03388776394307,20.379035714650854,8.202745480987593,0.18715441283757173,22.702435764122583,38.0
f23,51,200000,225.9614161142194,300.00000000009913,112.02046940778482,4.092726157978177e-11,329.45747471071354,36.5
f24,51,200000,103.94151834721023,105.14042007316357,2.8791707022357076,100.00000000000091,107.87509727621409,34.8
f25,51,200000,111.12481262745281,113.38113635631225,6.766688022124369,100.00000000000182,121.22938996583844,32.0
f26,51,200000,98.37129846989019,100.19059062096721,7.932196871245646,59.28234836183174,100.53875201499568,53.7
f27,51,200000,2.0414410220154173,2.017207300796599,0.4681814290385534,0.993038669530506,3.2557541459955246,48.7
f28,51,200000,265.568235733999,368.8510198626291,132.96106660795905,100.0170983157659,378.32851607740577,42.2
f29,51,200000,211.82636740539158,223.7264215596124,21.88120047987098,143.7104978975931,227.00385236975126,48.6
f30,51,200000,463.29730367555067,466.98767658161523,28.33584194733993,341.1731759068871,489.7537606577339,43.2
