func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,100000,5.92669660555461e-07,9.343295914732153e-09,2.1205861852882625e-06,4.405364961712621e-13,1.3029202477810031e-05,25.0
f2,51,100000,5.792279976093613e-07,3.042401885977597e-09,2.666659581467633e-06,0.0,1.4445191197864915e-05,25.7
f3,51,100000,7.802037882856002e-14,0.0,1.994563205776151e-13,0.0,1.1368683772161603e-12,21.6
f4,51,100000,0.76507188319695,0.0,1.652744163486874,0.0,4.33540733798543,20.4
f5,51,100000,20.12951758559994,19.999999999848228,0.17118944060723873,19.998628375290195,20.46823012737923,21.8
f6,51,100000,3.556141736100077,3.5627060884156663,1.029005550017465,1.1255210067885173,5.206393447495998,27.0
f7,51,100000,0.00859838580859283,0.00985728460784685,0.006904385614005963,0.0,0.022185660857303446,25.3
f8,51,100000,2.4581325605617987,1.9899181141865938,1.6408429480778393,0.0,5.969749304740731,18.7
f9,51,100000,0.8974140514959416,0.9949590570932969,0.8645811754086398,0.0,2.9848771712798907,19.3
f10,51,100000,35.214973528779865,25.77281415071502,29.137387467607528,3.5398695697695075,135.19464480737452,19.0
f11,51,100000,31.020767573441283,11.891979620299935,57.44285989659199,0.12490888207776152,248.7686488491754,19.4
f12,51,100000,0.05287676053729888,0.03324579746458767,0.047376915330674334,1.07775122160092e-10,0.1767272441361456,21.2
f13,51,100000,0.39248695086461804,0.381259484536713,0.19308759364568037,0.08282917074939178,0.9052361323131208,33.9
f14,51,100000,0.23651096154833118,0.241933362851114,0.06705297659812556,0.07384340582711957,0.377276864074247,22.0
f15,51,100000,0.9952947356612943,0.9461890144611971,0.37141551766920816,0.39795581103521727,2.303089076274773,21.6
f16,51,100000,3.1473330603151886,3.2060587512919483,0.30659306781201545,2.4583994085755876,3.690317505311441,19.9
f17,51,100000,16.86179800194598,5.969749304744482,27.27449677482502,0.20814298481332116,133.92618458668494,22.0
f18,51,100000,0.5472281538559534,0.458949039675872,0.5072199886377491,0.013257312912173802,3.6016293319362376,20.6
f19,51,100000,1.7388358852827102,1.6454063105700243,0.3163705171244081,1.0831583576270987,2.5616527649683576,20.2
f20,51,100000,1.275680095548782,1.2849718874979317,0.5182666029320595,0.25374517865566304,2.5562605645868643,20.8
f21,51,100000,1.9678815623249772,1.4266696846566447,2.438306546117469,0.5265040204144498,17.949724496590534,20.7
f22,51,100000,18.345580348590357,20.436836921025588,6.007959093599415,0.36724842860849094,22.219459266038484,19.3
f23,51,100000,262.3043513402176,300.0000000002037,101.70015775456747,8.412825991399586e-11,329.45747471071354,20.0
f24,51,100000,105.6149086638136,106.59501597065992,2.61388261717197,100.00000000000273,109.735487622253,20.0
f25,51,100000,115.42145831738733,116.43221169254275,6.1480837194645055,100.00000000000318,126.96200893237165,15.9
f26,51,100000,99.46256114038289,100.19251325086498,5.398261225765996,61.299175764772826,100.52345801349566,27.5
f27,51,100000,2.530097229800798,2.3682339283668625,0.8799420175001592,1.3061026309051158,6.261853140549647,26.3
f28,51,100000,310.3089849924724,372.12153116836953,116.67500494011855,100.0253785188961,380.6330518029213,22.0
f29,51,100000,220.55588226914108,224.3001482474774,15.259944320632702,164.30632642824094,243.18869004782118,24.3
f30,51,100000,475.9063137673925,472.5752157991815,27.534898011317708,368.9790890792083,559.6218516057324,23.0
