suite,dimension,budget,scope,position_average,position_min,position_max,position_label,position_interval,tie_size,dense_group,algorithm,rank_sum2,mean_dsc_rank,k,n_functions,omnibus_method,omnibus_statistic,omnibus_p_value,omnibus_message,dsc_status,posthoc_control,posthoc_holm_p
cec2022,20,1000000,composition,1.0,1,1,1/3,1/3,1,1,MSC-CMA,9,1.125,3,4,friedman,5.375,0.06805085402501021,The null hypothesis is not rejected.,O,,
cec2022,20,1000000,composition,2.0,2,2,2/3,2/3,1,2,BIPOP-CMA,17,2.125,3,4,friedman,5.375,0.06805085402501021,The null hypothesis is not rejected.,O,,
cec2022,20,1000000,composition,3.0,3,3,3/3,3/3,1,3,NEA2PLUS-PY,22,2.75,3,4,friedman,5.375,0.06805085402501021,The null hypothesis is not rejected.,O,,
