func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,600000,0.0,0.0,0.0,0.0,0.0,4.5
f2,51,600000,0.0,0.0,0.0,0.0,0.0,4.0
f3,51,600000,9.362445459427202e-14,1.1368683772161603e-13,4.333970094680983e-14,0.0,1.1368683772161603e-13,5.4
f4,51,600000,0.8388870481374856,0.9949590570932969,0.6032036763762498,0.0,1.9899181141865938,4.4
f5,51,600000,0.0,0.0,0.0,0.0,0.0,4.3
f6,51,600000,0.1263101222799984,0.09971476972850724,0.09483249913146366,0.002727096483340574,0.449138418029861,4.5
f7,51,600000,5.3499688339584013e-14,0.0,9.644793476485655e-14,0.0,2.2737367544323206e-13,7.3
f8,51,600000,0.020570107337762773,0.020274354521916393,0.01970240990922837,2.468690581736155e-05,0.12821730675250365,8.5
f9,51,600000,153.21160647947772,229.2843827084871,103.23359266918403,4.547473508864641e-13,229.2843827084871,11.9
f10,51,600000,20.21544216598402,10.119973313172977,29.109236426036045,0.12490965994538783,100.15436598586757,37.7
f11,51,600000,3.744978183770881e-13,4.547473508864641e-13,1.733588037872393e-13,0.0,4.547473508864641e-13,6.6
f12,51,600000,159.36595229448864,159.36873363703808,0.44420213405945075,158.61835455766823,160.68017613054326,6.9
