func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,1000000,0.0,0.0,0.0,0.0,0.0,5.1
f2,51,1000000,0.0,0.0,0.0,0.0,0.0,6.4
f3,51,1000000,1.11040211032695,0.0,2.1174537424322066,0.0,5.148227966061313,6.0
f4,51,1000000,0.0,0.0,0.0,0.0,0.0,6.0
f5,51,1000000,0.0,0.0,0.0,0.0,0.0,6.3
f6,51,1000000,0.0,0.0,0.0,0.0,0.0,6.7
f7,51,1000000,0.0,0.0,0.0,0.0,0.0,64.4
f8,51,1000000,0.0,0.0,0.0,0.0,0.0,10.4
f9,51,1000000,0.0,0.0,0.0,0.0,0.0,6.1
f10,51,1000000,213.51904561327882,300.0,119.43874505515778,0.0,347.36691593518754,6.1
