func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,300000,0.0,0.0,0.0,0.0,0.0,41.3
f2,51,300000,2.3900621000352746,0.37469695419940763,4.985503742110843,0.12489898473313588,23.65717586182791,47.8
f3,51,300000,4.036984121766589,5.148227966061313,1.7104794618456691,0.0,5.308887312940328,37.1
f4,51,300000,0.0501066936804756,0.0,0.07581212785261615,0.0,0.21556484863026526,37.1
f5,51,300000,0.046274605944535877,0.0,0.1621217744506265,0.0,0.7180893638872021,44.7
f6,51,300000,4.844352196075716e-10,3.4788172342814505e-10,6.430118212738844e-10,1.750777300912887e-11,4.634785000234842e-09,45.6
f7,51,300000,1.5068187220843838e-10,9.731593308970332e-11,1.63387405864566e-10,4.547473508864641e-13,7.589733286295086e-10,48.6
f8,51,300000,0.11343855461688031,0.0,0.8021317117920292,0.0,5.785366282746054,42.7
f9,51,300000,62.745098798300894,100.0,48.34834413620699,9.094947017729282e-13,100.00000000000136,47.8
f10,51,300000,176.80308320898888,200.0000000000041,85.3299703042382,2.8194335754960775e-11,347.36691593518754,40.1
