func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f11,51,100000,0.0195090011194831,0.0,0.13794946985759227,0.0,0.9949590570934106,16.7
f12,51,100000,14.364785560103995,0.4162859692910388,43.22865987126464,0.0,237.08481221352145,16.3
f13,51,100000,5.353379444740215,5.672034628281608,1.4669098249196848,1.105900373070881,6.95776048423204,18.4
f14,51,100000,1.9238233091425136,0.994959057093638,3.8762857232156414,0.0,20.817563062900035,16.7
f15,51,100000,1.0719095049041698,1.2071963309056173,0.6254153529397904,0.02588738903000376,2.1780882272757935,17.2
f16,51,100000,1.7069117911308855,1.5558738541169532,1.5638498093660373,0.5571782912641083,12.499447813680263,17.1
f17,51,100000,17.09500873510152,21.11634486834987,7.736730757422577,1.5537491133420644,29.37948554741706,17.6
f18,51,100000,8.384963989230286,2.776693189885691,8.747683025957729,0.10127365424273194,21.609289964897243,17.6
f19,51,100000,2.2783337135944044,2.2877787543991417,0.4983326978193119,1.1470008843682535,3.636637747625855,19.0
f20,51,100000,8.552044185556648,2.8342221209686613,8.813954125267884,1.4582155927200802e-08,21.266934215044557,16.5
