func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,1000000,4.464548991938286e-10,4.63955984741915e-10,1.0035438569599521e-10,1.9610979506978765e-10,6.987761480559129e-10,1473.8
f2,51,1000000,7.225422700239328e-10,6.863842827442568e-10,2.2020232883639773e-10,1.921875991683919e-10,1.309558683715295e-09,8116.2
f3,51,1000000,0.0011979787770194567,0.0007703668701424249,0.0010907290100687344,2.807157000006555e-05,0.005224096018878299,2750.9
f4,51,1000000,11.904227749076215,11.939508687493344,2.0009144192218997,6.9647134013505365,15.919339877737912,6440.3
f5,51,1000000,4.3439517778061404e-10,4.206412995699793e-10,1.2964897289957992e-10,1.8633272702572867e-10,7.479457053705119e-10,6733.3
f6,51,1000000,31.932446891499097,25.967038475070012,16.546825628142294,6.3403212889179486,74.05372790743377,815.9
f7,51,1000000,26.409795319717542,26.262750169829587,4.077487093595428,11.417853226193756,34.98336938154716,1027.3
f8,51,1000000,20.74386873835605,20.753007651298503,0.272829722858855,19.704848223214867,21.287291437226486,1065.4
f9,51,1000000,180.78127167833222,180.78127167831735,1.5552527701120397e-10,180.78127167799494,180.78127167866114,3188.9
f10,51,1000000,100.48859966095465,100.48760515217828,0.05982399295391059,100.3648158293231,100.61986160281413,1262.3
f11,51,1000000,1.2702873266557708e-07,1.2567988960654475e-07,1.6415899419374407e-08,9.431914804736152e-08,1.6925787349464372e-07,4782.3
f12,51,1000000,235.48070549406043,235.43228484334213,1.983529404155935,231.51273869694023,242.12736211363153,1668.4
