suite,dimension,budget,scope,position_average,position_min,position_max,position_label,position_interval,tie_size,dense_group,algorithm,rank_sum2,mean_dsc_rank,k,n_functions,omnibus_method,omnibus_statistic,omnibus_p_value,omnibus_message,dsc_status,posthoc_control,posthoc_holm_p
cec2014,10,100000,all,1.0,1,1,1/3,1/3,1,1,CMAES-NBC,111,1.85,3,30,friedman,1.0500000000000043,0.5915553643668139,The null hypothesis is not rejected.,O,,
cec2014,10,100000,all,2.0,2,2,2/3,2/3,1,2,MSC-CMA,123,2.05,3,30,friedman,1.0500000000000043,0.5915553643668139,The null hypothesis is not rejected.,O,,
cec2014,10,100000,all,3.0,3,3,3/3,3/3,1,3,BIPOP-CMA,126,2.1,3,30,friedman,1.0500000000000043,0.5915553643668139,The null hypothesis is not rejected.,O,,
