suite,dimension,budget,scope,position_average,position_min,position_max,position_label,position_interval,tie_size,dense_group,algorithm,rank_sum2,mean_dsc_rank,k,n_functions,omnibus_method,omnibus_statistic,omnibus_p_value,omnibus_message,dsc_status,posthoc_control,posthoc_holm_p
cec2014,10,100000,composition,1.0,1,1,1/3,1/3,1,1,MSC-CMA,25,1.5625,3,8,friedman,5.8125,0.054680397367914746,The null hypothesis is not rejected.,O,,
cec2014,10,100000,composition,2.0,2,2,2/3,2/3,1,2,CMAES-NBC,28,1.75,3,8,friedman,5.8125,0.054680397367914746,The null hypothesis is not rejected.,O,,
cec2014,10,100000,composition,3.0,3,3,3/3,3/3,1,3,BIPOP-CMA,43,2.6875,3,8,friedman,5.8125,0.054680397367914746,The null hypothesis is not rejected.,O,,
