func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,300000,0.0,0.0,0.0,0.0,0.0,1.8
f2,51,300000,2.3505808563705908,0.24979796946627175,13.550265510972915,0.0,97.93746630206238,1.3
f3,51,300000,5.438114610378958,5.399169061020302,0.2513415540678584,5.148227966061313,6.027187344423737,1.6
f4,51,300000,0.12321135731312383,0.10259673480754827,0.13103158121545427,0.0,0.47990400939966094,1.5
f5,51,300000,0.3032718349308483,0.0,0.4095185791465589,0.0,1.6190583776028689,1.7
f6,51,300000,0.024664991194056567,0.0,0.12111150843984471,0.0,0.6240993205096856,1.4
f7,51,300000,4.715630702576939,0.0,22.97627928257491,0.0,118.43833461443774,1.5
f8,51,300000,15.344904925527798,0.0,34.008581752371526,0.0,100.44242908220531,2.0
f9,51,300000,101.96911523549598,100.0,13.923747359569523,100.0,200.42487701029495,1.9
f10,51,300000,345.44987485677177,347.36691593518754,9.19258147807301,300.0,347.3884559300536,1.7
