suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2022,10,200000,MSC-CMA,MSC-CMA,11,51,pkl.errors,True,191457,195911,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/MSC-CMA/maxevals_200000/f11.pkl,e295c9d0ba0ac60eb65e00e86211583e5ade78db5d1e9602f1fbe8256c42af1d
cec2022,10,200000,MSC-CMA,MSC-CMA,12,51,pkl.errors,True,191493,200009,3,9,/home/svety/cma_es_project/experiments/cec2022/d10/MSC-CMA/maxevals_200000/f12.pkl,13876b17d86328d9752e4a157939da99b99d725e5b970b1a2d8f9257149f39c6
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,1,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f1.pkl,b4b870fc89e077739004a5dcd06ab8f3c6519f336f9b23d4787991c8d8520306
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,2,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f2.pkl,db3e1fab2fa6ad6a57c155827913c5a933708d9c0423db8459bc145cbd7a62ce
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,3,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f3.pkl,d25aa74b50883a98ac8e4771dff6dc547b2b6f4f17bcd10d050dbfd8eaba2396
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,4,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f4.pkl,284452761fa0c1598b22d277a219dc0624f94b8748e0bdfedab0e23c0d95ed7b
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,5,51,pkl.errors,True,199771,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f5.pkl,28176e6a6d635e7448f865b2010f6ba61624afd6d686e93750b76e27a06b01fa
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,6,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f6.pkl,f14849359c157e9bddc0c0e7e72d72c606e28d5465cfcce2c246a2d87f7eb5ee
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,7,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f7.pkl,61f3dc2155e06e13c26694133a1b6a63dad101336ad6c25b9f139889cc46d453
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,8,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f8.pkl,28ccee7a0009ad115faf047efd07806dfaebb6224851e1e863febe780f9c553f
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,9,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f9.pkl,cb85a5ba5e4b936d6957b63eeaedf36389019deeb31a4dbbe815b03f3d113418
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,10,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f10.pkl,90b7d57a52ca7113292d521af2d1b065f20ef70770f7d6c7ab7419f4039095e6
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,11,51,pkl.errors,True,200000,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f11.pkl,a628be1fee551231043c604378b7b08df249fbc98cfeab2351f1aa7f9d440327
cec2022,10,200000,NEA2PLUS-PY,NEA2PLUS-PY,12,51,pkl.errors,True,199630,200000,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/NEA2PLUS-PY/maxevals_200000/f12.pkl,3e701cedf2ada948a81eeb74839946bf0cc3d3eeaa7395bd3125c517e21d96d4
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f1.pkl,b01d3029eb9186b667dd20f07d08fa4920529e5136ebbba26d7d75961f560529
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f2.pkl,4b0064c5506ea5c0fef300115b9c39802904ec160f72e94b86d23f00d047503c
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f3.pkl,777a3e25d27166d72f181c46e7277470bb7e3c85aa5e053d23131a08568534e7
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f4.pkl,f4e48ce2fab44cecd351401ea1e1730bf3888b84c3a5ae02df15a5e677b432ad
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f5.pkl,91fccd6ebb23bb423bbaf6e7116923d18c4f938364d6fe9e67f3c6cf8b4ddd4e
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f6.pkl,115d5ae241c65e5308c8b13067e345c6ff4e63478742617018e5deab1d58b155
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f7.pkl,e93e35b1317b6a64904fe3b4be44f9e41c9565a414018825086443fa428ac896
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f8.pkl,6e1880273dec209910fbd3eb2f200e6d90f6195ec65d75274b7131e44a08bddc
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f9.pkl,331838e700ac9743a69f6509f76b534274b78e1a697dc56f7c82c4c97bc1946b
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f10.pkl,981945a7d816f34810975c2c6c77159d7c5818a5b65f6cb9971e54211b6773fb
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f11.pkl,96d40b9de78a33776d586354ce066bafdbffb0ccea41fe21270131733fd53a2f
cec2022,10,200000,BIPOP-CMA,BIPOP-CMA-pycma,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/BIPOP-CMA/maxevals_200000/f12.pkl,7efd1fe145a33f8447ea5e794b154b3cbbdf83114f2e1ff23df596ae10f96f4f
