func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,300000,1.3542108610957203e-13,8.526512829121202e-14,1.3152597051468423e-13,1.4210854715202004e-14,5.542233338928781e-13,3.8
f2,51,300000,5.572884202040001e-16,0.0,3.940624210029867e-15,0.0,2.842170943040401e-14,2.2
f3,51,300000,0.0,0.0,0.0,0.0,0.0,2.0
f4,51,300000,4.681222729713601e-14,5.684341886080802e-14,2.441915510257189e-14,0.0,1.1368683772161603e-13,2.5
f5,51,300000,20.907130807389322,20.934953979048146,0.09816792762422483,20.465977011702762,21.018504122770423,3.9
f6,51,300000,3.1893938557022565e-06,0.0,1.0592773969287717e-05,0.0,6.902235691086389e-05,48.5
f7,51,300000,0.0,0.0,0.0,0.0,0.0,2.0
f8,51,300000,2.786442101020001e-13,2.2737367544323206e-13,1.3752270380209648e-13,1.1368683772161603e-13,7.958078640513122e-13,3.4
f9,51,300000,10.314252642787277,10.00717118408204,1.7521945440224416,5.969960429121784,13.929427378263767,3.9
f10,51,300000,1.0738885945780816,0.472784745037643,1.0083485042769804,0.12700262609723723,3.7930415132232156,4.1
f11,51,300000,1362.286188628269,1363.969755387272,198.65415934792316,820.2617452920822,1829.081917941743,4.5
f12,51,300000,0.31639278480380717,0.23512933798701852,0.2985212748714311,0.14810216958971978,1.688722227946755,22.4
f13,51,300000,0.1389235243774487,0.1380655080104134,0.020415561839798594,0.09701630880545054,0.1915495362306956,3.5
f14,51,300000,0.2376336994230261,0.24383807629442344,0.031860764328579504,0.15176868196545001,0.2919890149423736,3.5
f15,51,300000,2.24379121308051,2.2434560524386598,0.2860842164711001,1.6158997848278887,2.8695585491373095,3.7
f16,51,300000,9.080802465326627,9.016041149802732,0.6033237027943456,7.90365871438371,10.71697908116721,3.9
f17,51,300000,63.986372187836366,62.00924532187901,13.491261177369827,37.25464726073142,95.22137870802135,4.2
f18,51,300000,2.7579303090364613,2.331137415599187,1.4478801947157476,0.17239128755386446,5.383042471211411,3.7
f19,51,300000,2.0110903789659194,2.043736011436067,0.6042745032950058,0.7751368021192775,2.919174363818456,14.2
f20,51,300000,2.168782393513057,2.0691230100362645,0.8412393187779542,0.9254520598558429,4.4220673938505115,3.9
f21,51,300000,12.873632565876283,12.304776584916453,6.530099992947742,2.4111531720031962,31.70870118710809,4.0
f22,51,300000,61.51822820390865,29.71903231280112,51.11923433542054,21.329423647507156,149.1926373283868,6.0
f23,51,300000,315.24410218556574,315.2441021855657,5.684341886080802e-14,315.2441021855657,315.2441021855657,3.1
f24,51,300000,206.80445343752072,200.00063581493896,10.062926759589388,200.00003477536802,221.75797928758857,5.3
f25,51,300000,202.5781390883177,202.57564011836803,0.03429086756797757,202.52065141605,202.64530052437567,5.6
f26,51,300000,100.13294875978067,100.13256562176684,0.023883326090163463,100.08519696765325,100.1968587450101,59.8
f27,51,300000,303.92156862745117,300.0,19.410774385513164,300.0,400.0000000000009,43.1
f28,51,300000,843.9574359367052,843.3409962533569,18.787846275904005,800.4541371216446,897.5511149190343,7.3
f29,51,300000,142.99647718912038,148.8952158762022,25.26984167165654,100.00000339008875,211.9810264178559,16.0
f30,51,300000,392.36959436563114,391.1395280718102,25.122130371722225,337.4295122420799,447.6085441686041,7.9
