func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,100000,1.1929174731079126e-06,3.424821670705569e-08,3.833009562192711e-06,1.4210854715202004e-14,1.7607686274345724e-05,27.9
f2,51,100000,4.22730902657492e-08,2.4379204432989354e-08,5.927710349668167e-08,2.39680275626597e-10,3.2379648473579437e-07,24.4
f3,51,100000,1.1145768404080003e-15,0.0,7.881248420059734e-15,0.0,5.684341886080802e-14,21.0
f4,51,100000,1.0162219210792055e-07,0.0,7.182483533585437e-07,0.0,5.180404684779205e-06,22.7
f5,51,100000,1.5997380917970656,1.9899181141865938,1.1669579358760453,0.0,4.9747952854664845,21.6
f6,51,100000,0.03530116308106877,0.004619518432150471,0.08760618336743459,1.497409698458796e-06,0.5351929691368014,23.0
f7,51,100000,9.76168413502675,11.226421017613234,2.925662418998945,2.021265999327852,14.325126597618123,24.1
f8,51,100000,0.5072340291063867,0.0,0.6930502285879585,0.0,3.9798362283731876,20.1
f9,51,100000,0.04813037423957444,0.0,0.11028776171977457,0.0,0.4543240185907962,26.4
f10,51,100000,63.86860509881354,15.369394749030107,79.92263651748634,0.18736332311618753,266.0125133512329,19.5
f11,51,100000,0.019509001158421954,2.2737367544323206e-13,0.13794946985221415,0.0,0.9949590570943201,19.0
f12,51,100000,124.93603406722747,129.61131513424925,82.8859431082163,7.644261995665147e-05,355.3150190532042,28.7
f13,51,100000,5.6640876586558555,6.112362809139995,2.2442529549235295,1.004468726188179,10.966053199737416,26.9
f14,51,100000,5.90037890423473,1.9901956006121964,7.38014060416745,5.0069227427229634e-05,21.680550912843955,23.7
f15,51,100000,1.526934054098694,1.6686637835500733,0.5467035239453664,0.009453706125441386,2.3959945408300882,27.2
f16,51,100000,3.2506212441800577,1.6899981781302813,3.779407862953078,0.7766219021839333,12.673134470559717,23.1
f17,51,100000,19.289791218806542,21.317009642185667,8.902417872720589,0.12438371220855515,38.76680855558607,22.9
f18,51,100000,19.647373900587173,21.20670170517451,5.578129814747704,2.591958652158837,31.47299021680419,31.0
f19,51,100000,3.157766672422119,3.0661084812734316,0.9029739715507542,1.478224789644628,5.876581383366556,30.8
f20,51,100000,12.158069185181889,19.999830863230045,9.307544536629022,0.0012742686121782754,22.08551479110588,23.7
f21,51,100000,96.6044995482621,100.00000000002365,19.54699734259984,6.366462912410498e-12,103.59504782553859,26.8
f22,51,100000,8.581167526217255,11.563057352644591,8.435641010874376,3.183231456205249e-12,28.47096124365862,37.7
f23,51,100000,241.3728499121318,304.92569493495694,107.18774078720188,5.9117155615240335e-12,308.38533334660815,32.1
f24,51,100000,82.35294117651999,100.00000000001774,38.122004108229355,6.502887117676437e-11,100.00000000008731,25.0
f25,51,100000,135.2651559878,100.00858397603633,78.64801884767806,100.00160961617257,398.1379565283514,28.3
f26,51,100000,135.2941176473303,200.00000000018144,96.65692191272932,8.958522812463343e-11,300.00000000002365,22.4
f27,51,100000,389.5852267205054,389.7056798284648,0.289808072163956,389.0055265186779,390.7847586658413,27.3
f28,51,100000,174.5098039217729,300.00000000002365,141.20370107739137,2.2146195988170803e-10,300.0000000001196,24.7
f29,51,100000,230.68073777186785,231.81378179335934,12.396649786507853,145.82376494808022,242.55886902914835,22.0
f30,51,100000,421.3534697097667,414.4672429539496,25.437578824885517,395.02980247074584,496.7928690872777,34.7
