func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,500000,0.0,0.0,0.0,0.0,0.0,2.6
f2,51,500000,0.002448999700649723,0.0,0.01731704295453244,0.0,0.12489898473313588,2.5
f3,51,500000,2.1479870754940493,0.0,2.4457004654184566,0.0,5.148227966061313,2.6
f4,51,500000,0.0,0.0,0.0,0.0,0.0,2.4
f5,51,500000,0.0,0.0,0.0,0.0,0.0,2.6
f6,51,500000,0.0,0.0,0.0,0.0,0.0,3.6
f7,51,500000,0.0,0.0,0.0,0.0,0.0,2.7
f8,51,500000,0.0,0.0,0.0,0.0,0.0,3.1
f9,51,500000,0.3882056397355258,0.0,2.745028403518521,0.0,19.798487626511815,3.2
f10,51,500000,229.22852108497375,300.0,118.15076466642964,0.0,347.36691593518754,3.2
