func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,250000,0.0,0.0,0.0,0.0,0.0,3.6
f2,51,250000,0.13469498353593093,0.12489898473359062,0.10150800953142637,0.0,0.37469695419940763,2.1
f3,51,250000,1.976931131123452,1.607986243503774,1.8282219627477247,0.0,5.148227966061313,2.0
f4,51,250000,0.014151250291019202,0.0,0.022861176587206017,0.0,0.0889806384716394,2.4
f5,51,250000,0.0,0.0,0.0,0.0,0.0,2.2
f6,51,250000,0.0,0.0,0.0,0.0,0.0,2.5
f7,51,250000,0.0,0.0,0.0,0.0,0.0,2.3
f8,51,250000,1.5158245029548803e-13,0.0,2.1436995702562475e-13,0.0,4.547473508864641e-13,3.2
f9,51,250000,2.2291536808160005e-13,0.0,2.273299623455594e-13,0.0,4.547473508864641e-13,3.6
f10,51,250000,45.41309923503483,4.547473508864641e-13,57.16464216628809,0.0,200.0,3.2
