func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,20000,1.5640299513025265e-12,0.0,1.0885403548884915e-11,0.0,7.852918315620627e-11,5.0
f2,51,20000,3.0650863111220006e-14,2.842170943040401e-14,4.997606449537706e-14,0.0,2.8421709430404007e-13,2.4
f3,51,20000,0.0,0.0,0.0,0.0,0.0,5.1
f4,51,20000,0.0,0.0,0.0,0.0,0.0,1.6
f5,51,20000,0.0,0.0,0.0,0.0,0.0,10.1
f6,51,20000,0.007164514609186489,8.514312071383756e-06,0.050313812479549434,0.0,0.36293593479467745,7.9
f7,51,20000,0.5925602516995263,7.958078640513122e-13,0.7297206641823518,0.0,2.170790257376666,2.5
f8,51,20000,0.01950900111947641,0.0,0.13794946985757717,0.0,0.9949590570932969,9.8
f9,51,20000,0.0,0.0,0.0,0.0,0.0,5.7
f10,51,20000,0.06733148658428285,1.1368683772161603e-13,0.12839610707268573,0.0,0.31217325598152,6.1
f23,51,20000,2.4047218247170686e-10,9.094947017729282e-13,9.528960816293227e-10,0.0,5.823039828101173e-09,7.6
f24,51,20000,8.255607348937523e-08,5.64341462450102e-10,3.0323393076952955e-07,4.547473508864641e-13,1.996078935917467e-06,2.1
f25,51,20000,9.943808739384015e-11,6.821210263296962e-12,3.107995708254841e-10,4.547473508864641e-13,2.1091182134114206e-09,2.1
f26,51,20000,1.2572426759802243e-12,4.547473508864641e-13,2.806992235122546e-12,0.0,1.7280399333685637e-11,7.5
f27,51,20000,1.7711401828730196e-06,7.642520358785987e-07,3.297146018554876e-06,3.640934664872475e-08,2.0754152046720264e-05,6.6
f28,51,20000,1.628207731603955e-08,3.0468072509393096e-11,1.1222470873301874e-07,0.0,8.098068065010011e-07,2.3
