func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,200000,9.473903143468002e-15,1.4210854715202004e-14,9.191036081738767e-15,0.0,2.842170943040401e-14,1.8
f2,51,200000,4.458307361632001e-15,0.0,1.0336160401858795e-14,0.0,2.842170943040401e-14,1.4
f3,51,200000,1.1145768404080003e-14,0.0,2.2568460926728947e-14,0.0,5.684341886080802e-14,1.3
f4,51,200000,4.792680413754401e-14,5.684341886080802e-14,5.080808032129658e-14,0.0,2.8421709430404007e-13,1.4
f5,51,200000,16.927285569743752,19.999999006583153,7.129340014992658,5.684341886080802e-14,19.999999999977717,1.5
f6,51,200000,1.5604075765712005e-14,0.0,3.912148832636894e-14,0.0,1.1368683772161603e-13,13.7
f7,51,200000,0.0007730721974359553,0.0,0.0026943641356159675,0.0,0.01231607251929745,1.6
f8,51,200000,8.916614723264002e-15,0.0,3.056461537377427e-14,0.0,1.1368683772161603e-13,1.6
f9,51,200000,1.3266120761244002,0.9949590570932969,0.8043767226589424,0.0,3.9798362283731876,1.4
f10,51,200000,0.3298555282666462,0.24981776415461354,0.6585469329723216,0.0,3.7272328928866045,1.6
f11,51,200000,61.56993217130299,18.596992113604756,76.55023326739477,0.18736332311709702,236.61385264056116,2.0
f12,51,200000,0.06362191983186997,0.04394503936509864,0.05825114568558853,2.2737367544323206e-13,0.24948336741636012,5.6
f13,51,200000,0.02312796376377175,0.022290444657301123,0.0075587298214088924,0.008126335509359706,0.03627609389945974,1.2
f14,51,200000,0.04648603401971973,0.042923837089801964,0.019894851805637034,0.008303674278295148,0.09095950813730269,2.2
f15,51,200000,0.38658158007074145,0.3712595418598994,0.09559306556109148,0.20297059618883395,0.6359157412605327,1.4
f16,51,200000,0.80826786938042,0.7867480289046398,0.3133644477405536,0.15217542923528526,1.6517530776873173,1.3
f17,51,200000,0.8495577992589014,0.4162859692910388,2.118647832846641,0.0,15.360929259374188,1.6
f18,51,200000,0.1821819592384564,0.1438623751942032,0.1467275637727206,9.47913968047942e-05,0.499469363058779,1.5
f19,51,200000,0.06731363708153741,0.029147729632541086,0.19003706325235184,0.0,1.0128125816831925,4.0
f20,51,200000,0.2607295126869098,0.21270425836200957,0.18081163923528965,0.0002808884653404675,0.6059509225742659,1.5
f21,51,200000,0.2402092243216394,0.24570710687294195,0.20741061583319048,0.00028538395008581574,0.8117482457191727,1.3
f22,51,200000,2.878361761010397,0.12279212188013844,6.770115039153179,2.8977680358366342e-05,20.32087241900308,2.0
f23,51,200000,196.03258098842807,200.0000000000009,127.88437471989135,9.094947017729282e-13,329.45747471071354,2.0
f24,51,200000,103.11106599645113,105.14042007316357,3.091078629987491,100.0,107.8675399067397,46.7
f25,51,200000,112.66561557913566,114.0804324320693,5.917834129496611,100.00000000000045,122.55326312796115,2.1
f26,51,200000,100.01969176593379,100.01843451126979,0.007878149729760467,100.00254182890512,100.03764962805826,14.3
f27,51,200000,0.8594180558501577,0.8301933773841483,0.3071226560606866,0.2872117329438879,2.0647507704452437,14.1
f28,51,200000,298.00924234647766,356.8268792970871,109.8516122000657,100.02182618070356,368.850250795449,2.2
f29,51,200000,204.3123729224244,221.75669403307575,31.404699307451807,127.45726437030771,222.7095291843675,4.3
f30,51,200000,439.7208324828692,462.30681580187684,54.4345665282131,242.78961074888684,499.58611948862244,2.5
