func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,600000,1.5325431555610003e-14,1.4210854715202004e-14,4.745139912455332e-15,0.0,2.842170943040401e-14,138.8
f2,51,600000,2.5794508037149938e-08,1.9780515003731125e-08,1.9805347603783613e-08,5.297891902955598e-09,1.0903875136136776e-07,187.1
f3,51,600000,6.130172622244001e-14,5.684341886080802e-14,1.5282307686887134e-14,5.684341886080802e-14,1.1368683772161603e-13,184.1
f4,51,600000,46.389901154953144,58.56155730238521,24.24214683331712,5.684341886080802e-14,67.89741986747947,158.5
f5,51,600000,3.4360017059353454,2.9848771712799476,1.497450989162914,0.9949590570933537,7.088006353933167,153.8
f6,51,600000,0.12115376102909906,0.07581907169446822,0.12465957963422254,0.00247287134391172,0.5479409365541414,151.9
f7,51,600000,7.361032232583023,6.001359508360679,6.110115331307416,2.762930768103729,36.71804040017753,135.2
f8,51,600000,3.0043861723994807,2.9848771712800044,1.5324193092211844,1.1368683772161603e-13,6.964713399653192,145.8
f9,51,600000,0.6569723624998963,0.5438522690072887,0.5605304543017751,1.1368683772161603e-13,1.895910263941687,146.8
f10,51,600000,165.62477884302464,147.51781238886906,146.98093450731176,15.97628273358896,691.7309091989591,171.4
f11,51,600000,24.702740328121084,14.924375780761466,22.959339899193044,2.2737367544323206e-13,62.96401242951379,157.6
f12,51,600000,806.081281683693,819.0013909811114,269.45477666668654,266.52312554224363,1350.5988758231952,189.1
f13,51,600000,511.7986540038302,544.0772635306391,297.3372352643219,22.133001382238717,1121.660799789097,184.9
f14,51,600000,23.02144747203264,22.459210173528618,2.3467723700657,19.999924435701587,35.66465234848033,180.0
f15,51,600000,35.19124476242911,20.657274582235914,36.49317270982828,7.68431343096222,172.3698416119678,184.9
f16,51,600000,23.491792381020208,18.835067935646975,19.58185010512922,14.363967632612002,156.80033874526862,167.3
f17,51,600000,28.836755892373812,28.565847836141984,4.601861330798642,21.083777447361854,44.91728986498174,157.9
f18,51,600000,34.4324210273183,25.240089744944953,26.525729797193996,20.446130630057723,183.19293547753932,183.2
f19,51,600000,19.062651488211593,15.02774397291796,11.74775193661732,7.745146307717505,60.87923703125989,193.2
f20,51,600000,24.140518371801253,23.35837851158726,3.3224252849332516,20.41671148116461,37.95464402695802,176.1
f21,51,600000,195.67348471559998,206.03951656062873,31.594613383744388,100.00000000000091,211.15182481850525,159.2
f22,51,600000,100.00000000007996,100.00000000008367,2.577647127902767e-11,100.0000000000332,100.00000000014188,166.3
f23,51,600000,353.48944693827576,358.6600858448046,35.94777646217959,100.00000000027512,364.33045064387034,173.2
f24,51,600000,428.53297209635616,428.33434343284716,1.9727028707752823,424.7130309832355,433.61866250151434,170.7
f25,51,600000,386.9594361397996,386.8960680996288,0.17956072202604115,386.7777235062258,387.9437758126842,152.5
f26,51,600000,215.6862745104818,200.0000000008081,36.36713135465681,200.00000000028876,300.0000000001919,163.0
f27,51,600000,499.28780583031926,499.0072482503556,4.74299062120005,483.8412993375209,507.42400181422227,165.0
f28,51,600000,306.4948237686426,300.0000000000023,26.00802633622977,300.00000000000136,413.9751657736415,174.6
f29,51,600000,434.97612243599053,429.37546043484554,55.732141878441674,339.9004748645716,667.9375697664518,169.7
f30,51,600000,2207.7163374645343,2214.4667217488523,116.86947259716113,1974.8845695411983,2459.85673793604,225.8
