func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f11,51,300000,6.241630306284802e-14,0.0,1.0146935176172719e-13,0.0,2.2737367544323206e-13,52.5
f12,51,300000,3.187695923213565,0.20814298464574676,16.53606162620036,0.0,118.64647759908348,62.2
f13,51,300000,4.292775654814807,5.204126322415959,1.9189007956737343,0.0,6.66225840101356,62.3
f14,51,300000,0.818550617810847,0.8146664263974799,0.7870186649921104,2.2737367544323206e-13,3.1782838831102254,59.5
f15,51,300000,1.2010560409178108,1.3705553515878819,0.6009080789352051,0.018707975330244153,2.218416628392788,63.5
f16,51,300000,1.474926947543816,1.440303317541293,0.394251058572226,0.31864574360884035,2.7824922163563315,55.5
f17,51,300000,11.196374088693494,7.45350879669536,9.126154950659306,0.12437460455180371,22.409764907765748,52.0
f18,51,300000,3.7845698884820123,1.7818697739642175,4.853068279286935,0.0012225011557802645,20.28462768550571,65.4
f19,51,300000,1.9616303649326228,1.9681929364419375,0.4234877182692268,1.0101333107006667,3.1375471146066047,66.5
f20,51,300000,3.483279099208599,1.307132354392479,5.91500824805347,1.5769046513014473e-08,20.312173266321906,54.1
f21,51,300000,90.33267400217908,100.00000000000091,29.786822227236218,4.547473508864641e-13,102.61951804210321,55.2
