func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f21,51,300000,204.29069512717487,225.0843832349833,48.43642729266384,100.00000000009459,234.4796672628613,98.9
f22,51,300000,100.0489132492246,100.00000000008959,0.34586890154452476,100.00000000003274,102.49457570606137,99.6
f23,51,300000,349.9648558308677,373.0098141367166,73.2740992648915,100.00000000011096,380.89769134129983,109.6
f24,51,300000,442.79294466474755,442.6774472543775,4.140783386316041,432.1116053192645,450.5420345339712,99.7
f25,51,300000,386.7653107497803,386.86271147294065,0.6869186325649531,383.41855435565867,387.30893068966816,91.7
f26,51,300000,205.88235294192555,200.000000000789,23.529411764545177,200.0000000004452,300.0000000001264,95.8
f27,51,300000,495.09143231618424,495.1113798379015,5.9984781763854995,480.6593294893728,504.7678248714283,103.8
f28,51,300000,316.20330366077746,300.00000318551383,37.561338404304,300.0000000000041,403.28568931374775,95.4
f29,51,300000,539.4567149673275,542.6803158676817,35.10363765366483,457.650893036684,613.9820693836591,107.6
f30,51,300000,2335.811271189298,2348.121324891854,117.24276701049659,2114.597674999275,2556.6405702367956,111.7
