suite,dimension,budget,scope,position_average,position_min,position_max,position_label,position_interval,tie_size,dense_group,algorithm,rank_sum2,mean_dsc_rank,k,n_functions,omnibus_method,omnibus_statistic,omnibus_p_value,omnibus_message,dsc_status,posthoc_control,posthoc_holm_p
cec2017,10,100000,composition,1.0,1,1,1/3,1/3,1,1,MSC-CMA,24,1.2,3,10,friedman,13.650000000000002,0.0010862759414638212,The null hypothesis is rejected.,★,MSC-CMA,
cec2017,10,100000,composition,2.0,2,2,2/3,2/3,1,2,BIPOP-CMA,39,1.95,3,10,friedman,13.650000000000002,0.0010862759414638212,The null hypothesis is rejected.,★,MSC-CMA,0.04676625634454662
cec2017,10,100000,composition,3.0,3,3,3/3,3/3,1,3,CMAES-NBC,57,2.85,3,10,friedman,13.650000000000002,0.0010862759414638212,The null hypothesis is rejected.,★,MSC-CMA,0.00022468448668321912
