func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,10000000,0.0,0.0,0.0,0.0,0.0,239.2
f2,51,10000000,5.3499688339584013e-14,0.0,2.1399875335833605e-13,0.0,9.094947017729282e-13,263.0
f3,51,10000000,0.0,0.0,0.0,0.0,0.0,222.1
f4,51,10000000,0.025930159238548772,0.0,0.03841019420272401,0.0,0.1361418200792741,210.9
f5,51,10000000,0.004081234993062775,0.0,0.028858689392008738,0.0,0.2081429846455194,242.5
f6,51,10000000,0.08252699507367349,0.037567249710036776,0.09776663051412911,0.002584695640280188,0.44737999265180406,217.9
f7,51,10000000,0.004320250630986694,0.0015650533855477988,0.005922422956692967,4.547473508864641e-13,0.02864721447622287,225.2
f8,51,10000000,4.190808919934081e-13,4.547473508864641e-13,1.2225846149509708e-13,0.0,4.547473508864641e-13,264.2
f9,51,10000000,76.47058823529456,100.00000000000045,42.418250299576336,4.547473508864641e-13,100.00000000000045,251.8
f10,51,10000000,107.8882282278003,100.01499709697418,38.81254036279607,100.00337434079574,300.00000000000045,276.2
