func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,1000000,0.0,0.0,0.0,0.0,0.0,130.5
f2,51,1000000,1.6461320760009477,0.37469695419940763,3.857485502837099,0.12489898473313588,23.65717586182791,156.2
f3,51,1000000,3.6277430591297555,5.129695525631405,1.875510775441956,0.0,5.148227966061313,130.5
f4,51,1000000,0.004226761737848339,0.0,0.02988771887292396,0.0,0.21556484863026526,126.3
f5,51,1000000,0.0,0.0,0.0,0.0,0.0,140.0
f6,51,1000000,1.9146646795264793e-10,1.1436895874794573e-10,2.041095538484105e-10,4.547473508864641e-13,9.747509466251358e-10,155.8
f7,51,1000000,1.6477904008591876e-11,4.547473508864641e-12,3.1508341563589844e-11,4.547473508864641e-13,2.000888343900442e-10,147.5
f8,51,1000000,2.4868438463183303e-11,0.0,1.7578211506420938e-10,0.0,1.267835614271462e-09,127.6
f9,51,1000000,47.058823529421645,5.093170329928398e-11,49.91341984845299,9.094947017729282e-13,100.00000000000045,145.5
f10,51,1000000,153.4932403811928,100.00103255149452,81.25929048289898,1.8189894035458565e-11,347.36691593518754,135.0
