suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2020,5,50000,8,composition,LSRTDE,MSC-CMA,51,51,505,0.80584390618992696,0,3.1832314562052488e-12,3.7008062296953409e-08,10,3.700806229695341e-07,0.05,competitor better
cec2020,5,50000,9,composition,LSRTDE,MSC-CMA,51,51,2601,0,100,1.4097167877480388e-10,1.987046731565574e-20,10,1.9870467315655739e-19,0.05,MSC-CMA-ES better
cec2020,5,50000,10,composition,LSRTDE,MSC-CMA,51,51,2601,0,347.36691593518754,4.7202775022014976e-10,5.6217043189596551e-19,10,5.6217043189596548e-18,0.05,MSC-CMA-ES better
cec2020,5,50000,1,basic,NEA2PLUS-PY,MSC-CMA,51,51,1527,0.41291810841983856,6.184563972055912e-11,1.7308821043116041e-11,0.13007821500459915,10,1,0.05,not significant
cec2020,5,50000,2,basic,NEA2PLUS-PY,MSC-CMA,51,51,1498,0.42406766628219916,6.9542792051015567,0.49959593893299825,0.18716521880278003,10,1,0.05,not significant
cec2020,5,50000,3,basic,NEA2PLUS-PY,MSC-CMA,51,51,1410,0.45790080738177619,2.98487717250066,3.2741881753769349,0.46557416127811768,10,1,0.05,not significant
cec2020,5,50000,4,basic,NEA2PLUS-PY,MSC-CMA,51,51,192.5,0.92599000384467511,0.14415471926281498,0.360140728029819,1.2416764129035916e-13,10,1.2416764129035916e-12,0.05,competitor better
cec2020,5,50000,5,hybrid,NEA2PLUS-PY,MSC-CMA,51,51,2462,0.053440984236831968,2.6140174348604432,0.045452451643313907,6.6732253113716814e-15,10,6.6732253113716813e-14,0.05,MSC-CMA-ES better
cec2020,5,50000,6,hybrid,NEA2PLUS-PY,MSC-CMA,51,51,871,0.66512879661668589,0.39609834130101262,0.49651018377676337,0.0040894315099885758,10,0.04089431509988576,0.05,competitor better
cec2020,5,50000,7,hybrid,NEA2PLUS-PY,MSC-CMA,51,51,1174,0.54863514033064198,1.3333788047020789e-06,7.8749729254923295e-05,0.39906990346652471,10,1,0.05,not significant
cec2020,5,50000,8,composition,NEA2PLUS-PY,MSC-CMA,51,51,2403,0.076124567474048388,6.6059859647452868,3.1832314562052488e-12,1.6074472013674752e-13,10,1.6074472013674753e-12,0.05,MSC-CMA-ES better
cec2020,5,50000,9,composition,NEA2PLUS-PY,MSC-CMA,51,51,2601,0,3.3166998036904261e-08,1.4097167877480388e-10,3.3022494762767633e-18,10,3.3022494762767634e-17,0.05,MSC-CMA-ES better
cec2020,5,50000,10,composition,NEA2PLUS-PY,MSC-CMA,51,51,2152,0.17262591311034214,100.00309190610733,4.7202775022014976e-10,1.2301524996191355e-08,10,1.2301524996191356e-07,0.05,MSC-CMA-ES better
cec2020,5,50000,1,basic,NLSHADE-RSP,MSC-CMA,51,51,306,0.88235294117647056,0,1.7308821043116041e-11,2.7609917823338085e-14,10,2.7609917823338084e-13,0.05,competitor better
cec2020,5,50000,2,basic,NLSHADE-RSP,MSC-CMA,51,51,97,0.96270665128796618,0.12489898473313588,0.49959593893299825,5.3135073272347967e-16,10,5.3135073272347967e-15,0.05,competitor better
cec2020,5,50000,3,basic,NLSHADE-RSP,MSC-CMA,51,51,1013.5,0.61034217608612074,1.6479823498091264,3.2741881753769349,0.051390220426631376,10,0.51390220426631372,0.05,not significant
cec2020,5,50000,4,basic,NLSHADE-RSP,MSC-CMA,51,51,30.5,0.98827374086889663,0,0.360140728029819,1.24209643510159e-18,10,1.24209643510159e-17,0.05,competitor better
cec2020,5,50000,5,hybrid,NLSHADE-RSP,MSC-CMA,51,51,408,0.84313725490196079,0,0.045452451643313907,1.6788979067011412e-12,10,1.6788979067011413e-11,0.05,competitor better
cec2020,5,50000,6,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,0.49651018377676337,1.9875994101494602e-20,10,1.9875994101494602e-19,0.05,competitor better
cec2020,5,50000,7,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,7.8749729254923295e-05,1.3901956678272616e-20,10,1.3901956678272617e-19,0.05,competitor better
