func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,100000,0.0,0.0,0.0,0.0,0.0,0.8
f2,51,100000,0.04408199461170393,0.0,0.05968730286307304,0.0,0.12489898473359062,0.5
f3,51,100000,2.3905735302080546,1.284270061190341,2.442366916890888,0.0,5.148227966061313,0.5
f4,51,100000,0.0001937072462552868,0.0,0.0013697170739208574,0.0,0.009879069559019626,0.5
f5,51,100000,0.0,0.0,0.0,0.0,0.0,0.5
f6,51,100000,0.0,0.0,0.0,0.0,0.0,0.5
f7,51,100000,0.0,0.0,0.0,0.0,0.0,0.5
f8,51,100000,0.0,0.0,0.0,0.0,0.0,0.7
f9,51,100000,0.5459389718889903,0.0,3.8603714913671054,0.0,27.84288756633805,0.7
f10,51,100000,231.88837872001466,300.0,126.3043129835703,0.0,347.36691593518754,0.7
