func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,10000000,0.0,0.0,0.0,0.0,0.0,55.5
f2,51,10000000,3.05118065502637,0.37472664623146557,3.88073071141594,0.0,15.057122543835249,114.1
f3,51,10000000,4.520746741549189,0.0,5.130367968897215,0.0,11.240281380842475,139.5
f4,51,10000000,0.0,0.0,0.0,0.0,0.0,113.9
f5,51,10000000,0.040812349930494,0.0,0.10112901733950269,0.0,0.4162859692910388,95.3
f6,51,10000000,0.04708901460711715,0.042503859207045025,0.023859604190149996,0.0197941112294302,0.12761056147587624,128.7
f7,51,10000000,0.0008701653347605886,0.0002290115448886354,0.0017330609543589576,1.4596025721402839e-08,0.009863253929779603,73.1
f8,51,10000000,9.875931383303824,0.0,23.959693437822402,0.0,100.0,140.9
f9,51,10000000,67.56656870154147,100.0,46.10623060029805,0.0,100.0,88.3
f10,51,10000000,374.3909154170503,397.74286946998745,80.04646562217913,100.00123156306518,397.74286946998745,135.8
