func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,20000,1.7905676941154525e-12,0.0,1.087469677705665e-11,0.0,7.852918315620627e-11,6.4
f2,51,20000,8.765143730652555e-11,4.831690603168681e-13,4.405564146818082e-10,0.0,3.1238300834957045e-09,2.8
f3,51,20000,0.0,0.0,0.0,0.0,0.0,5.4
f4,51,20000,0.0,0.0,0.0,0.0,0.0,2.6
f5,51,20000,0.0,0.0,0.0,0.0,0.0,15.6
f6,51,20000,5.520571440175605e-05,1.4142599070510187e-05,0.0001258388163989125,0.0,0.0007372001684871066,11.5
f7,51,20000,0.5925602516995263,7.958078640513122e-13,0.7297206641823518,0.0,2.170790257376666,3.2
f8,51,20000,0.01950900111947641,0.0,0.13794946985757717,0.0,0.9949590570932969,14.8
f9,51,20000,0.0,0.0,0.0,0.0,0.0,6.5
f10,51,20000,0.0673314865842249,0.0,0.12839610707269986,0.0,0.31217325598140633,9.5
f23,51,20000,4.4683831362692896e-10,1.8189894035458565e-11,1.08851640382168e-09,0.0,5.823039828101173e-09,8.6
f24,51,20000,4.350253149431071e-08,5.64341462450102e-10,1.3693094228570164e-07,4.547473508864641e-13,7.320982149394695e-07,2.3
f25,51,20000,8.192077360695739e-09,1.3369572116062045e-10,5.2379346003746744e-08,4.547473508864641e-13,3.783607098739594e-07,2.3
f26,51,20000,5.201953029552219e-11,4.547473508864641e-13,2.173892686655967e-10,0.0,1.4847501006443053e-09,10.4
f27,51,20000,1.6400640641436705e-05,4.601419277605601e-06,3.632220008894576e-05,1.883977347461041e-07,0.0001943541415130312,7.2
f28,51,20000,5.1428545988278974e-08,4.3019099393859506e-10,1.6884672382726693e-07,4.547473508864641e-13,8.098068065010011e-07,3.3
