func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,1000000,0.0,0.0,0.0,0.0,0.0,6.9
f2,51,1000000,2.5607469353432024,0.5620899693485626,2.671824280368829,0.18736332311618753,10.432245386191425,7.6
f3,51,1000000,10.473771254477713,10.772090574561844,1.2000456656178942,5.969754342559781,11.701350815945375,7.5
f4,51,1000000,0.21612677815141978,0.23382844567913708,0.05807296927543886,0.0,0.3393435683667576,6.9
f5,51,1000000,0.122437049791482,0.2081429846455194,0.13148925915485868,0.0,0.4162859692910388,7.5
f6,51,1000000,0.18482906083994854,0.1459814112595268,0.15903482230122254,0.003328967681454742,0.49790437031697365,7.4
f7,51,1000000,0.06020256478319318,0.0030631570066361746,0.11444603426681646,1.5989007806638256e-07,0.4281608607961971,22.1
f8,51,1000000,19.12395117319123,19.8069123918267,16.763973045112145,0.0,66.96677485273949,47.2
f9,51,1000000,80.2736222699757,100.00000000000045,38.69519599801416,0.0,100.00000000000045,10.0
f10,51,1000000,105.88240895353906,100.00004311718567,23.52939776173952,100.00000000000318,200.0,9.5
