suite,dimension,budget,function,function_class,scope,correction,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,holm_family_size,p_holm,alpha,decision
cec2020,15,3000000,1,basic,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,1198.5,0.53921568627450989,0,0,0.043338945608060793,10,0.054990512988643596,0.05,not significant
cec2020,15,3000000,2,basic,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,366,0.85928489042675893,2.4016127760878589,9.1484397720014385,4.028590823403485e-10,10,1.611436329361394e-09,0.05,lower
cec2020,15,3000000,3,basic,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,2601,0,15.566976513038981,1.1311648438606881,1.1643997524838496e-18,10,1.1643997524838496e-17,0.05,higher
cec2020,15,3000000,4,basic,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,0,1,0.3404669779949927,1.4308192734158638,3.3036815016661564e-18,10,2.973313351499541e-17,0.05,lower
cec2020,15,3000000,5,hybrid,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,800.5,0.69223375624759709,0.31223509166716212,0.3122350916673895,0.00073116157336180901,10,0.0021934847200854269,0.05,lower
cec2020,15,3000000,6,hybrid,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,19,0.9926951172625913,0.41537968266379721,1.940018429987731,1.0051035068862958e-17,10,8.0408280550903661e-17,0.05,lower
cec2020,15,3000000,7,hybrid,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,310,0.88081507112648982,0.49999999996180122,1.0895270060118492,3.4367034967784198e-11,10,1.7183517483892098e-10,0.05,lower
cec2020,15,3000000,8,composition,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,2409,0.073817762399077225,34.903288027987855,0,1.2076600646537336e-13,10,7.2459603879224019e-13,0.05,higher
cec2020,15,3000000,9,composition,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,153,0.94117647058823528,100.00000000000045,100.00000000004229,6.3537368897968813e-16,10,4.4476158228578169e-15,0.05,lower
cec2020,15,3000000,10,composition,all,holm-bonferroni,ARRDE,MSC-CMA,51,51,1629,0.37370242214532867,200,100.00731846890176,0.027495256494321798,10,0.054990512988643596,0.05,not significant
cec2020,15,3000000,1,basic,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,1198.5,0.53921568627450989,0,0,0.043338945608060793,10,0.043338945608060793,0.05,lower
cec2020,15,3000000,2,basic,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,2076,0.20184544405997695,22.47830645717022,9.1484397720014385,2.1332801144223212e-07,10,8.5331204576892848e-07,0.05,higher
cec2020,15,3000000,3,basic,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,0,1,0,1.1311648438606881,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,lower
cec2020,15,3000000,4,basic,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,55,0.97885428681276432,0.66584753287293097,1.4308192734158638,7.789204583434656e-17,10,7.01028412509119e-16,0.05,lower
cec2020,15,3000000,5,hybrid,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,714,0.72549019607843135,0.31223509166716212,0.3122350916673895,6.0908579950751289e-05,10,0.00018272573985225385,0.05,lower
cec2020,15,3000000,6,hybrid,all,holm-bonferroni,BIPOP-CMA,MSC-CMA,51,51,130,0.95001922337562472,0.83066650094997385,1.940018429987731,4.8486190169611584e-15,10,3.8788952135689267e-14,0.05,lower
