suite,dimension,budget,function_id,problem,algorithm,dsc_rank,dsc_rank2
cec2020,20,10000000,1,F1_20D,ARRDE,3.5,7
cec2020,20,10000000,1,F1_20D,BIPOP-CMA,3.5,7
cec2020,20,10000000,1,F1_20D,LSRTDE,3.5,7
cec2020,20,10000000,1,F1_20D,MSC-CMA,7.0,14
cec2020,20,10000000,1,F1_20D,NLSHADE-RSP,3.5,7
cec2020,20,10000000,1,F1_20D,j2020,3.5,7
cec2020,20,10000000,1,F1_20D,jSO,3.5,7
cec2020,20,10000000,2,F2_20D,ARRDE,3.0,6
cec2020,20,10000000,2,F2_20D,BIPOP-CMA,7.0,14
cec2020,20,10000000,2,F2_20D,LSRTDE,4.5,9
cec2020,20,10000000,2,F2_20D,MSC-CMA,6.0,12
cec2020,20,10000000,2,F2_20D,NLSHADE-RSP,2.0,4
cec2020,20,10000000,2,F2_20D,j2020,1.0,2
cec2020,20,10000000,2,F2_20D,jSO,4.5,9
cec2020,20,10000000,3,F3_20D,ARRDE,4.0,8
cec2020,20,10000000,3,F3_20D,BIPOP-CMA,1.0,2
cec2020,20,10000000,3,F3_20D,LSRTDE,6.0,12
cec2020,20,10000000,3,F3_20D,MSC-CMA,2.0,4
cec2020,20,10000000,3,F3_20D,NLSHADE-RSP,4.0,8
cec2020,20,10000000,3,F3_20D,j2020,4.0,8
cec2020,20,10000000,3,F3_20D,jSO,7.0,14
cec2020,20,10000000,4,F4_20D,ARRDE,4.0,8
cec2020,20,10000000,4,F4_20D,BIPOP-CMA,5.0,10
cec2020,20,10000000,4,F4_20D,LSRTDE,6.0,12
cec2020,20,10000000,4,F4_20D,MSC-CMA,7.0,14
cec2020,20,10000000,4,F4_20D,NLSHADE-RSP,1.0,2
cec2020,20,10000000,4,F4_20D,j2020,2.0,4
cec2020,20,10000000,4,F4_20D,jSO,3.0,6
cec2020,20,10000000,5,F5_20D,ARRDE,1.5,3
cec2020,20,10000000,5,F5_20D,BIPOP-CMA,4.0,8
cec2020,20,10000000,5,F5_20D,LSRTDE,1.5,3
cec2020,20,10000000,5,F5_20D,MSC-CMA,3.0,6
cec2020,20,10000000,5,F5_20D,NLSHADE-RSP,7.0,14
cec2020,20,10000000,5,F5_20D,j2020,6.0,12
cec2020,20,10000000,5,F5_20D,jSO,5.0,10
cec2020,20,10000000,6,F6_20D,ARRDE,3.0,6
cec2020,20,10000000,6,F6_20D,BIPOP-CMA,6.5,13
cec2020,20,10000000,6,F6_20D,LSRTDE,4.0,8
cec2020,20,10000000,6,F6_20D,MSC-CMA,6.5,13
cec2020,20,10000000,6,F6_20D,NLSHADE-RSP,1.0,2
cec2020,20,10000000,6,F6_20D,j2020,2.0,4
cec2020,20,10000000,6,F6_20D,jSO,5.0,10
cec2020,20,10000000,7,F7_20D,ARRDE,2.0,4
cec2020,20,10000000,7,F7_20D,BIPOP-CMA,5.5,11
cec2020,20,10000000,7,F7_20D,LSRTDE,5.5,11
cec2020,20,10000000,7,F7_20D,MSC-CMA,3.0,6
cec2020,20,10000000,7,F7_20D,NLSHADE-RSP,7.0,14
cec2020,20,10000000,7,F7_20D,j2020,4.0,8
cec2020,20,10000000,7,F7_20D,jSO,1.0,2
cec2020,20,10000000,8,F8_20D,ARRDE,2.0,4
cec2020,20,10000000,8,F8_20D,BIPOP-CMA,6.5,13
cec2020,20,10000000,8,F8_20D,LSRTDE,3.5,7
cec2020,20,10000000,8,F8_20D,MSC-CMA,1.0,2
cec2020,20,10000000,8,F8_20D,NLSHADE-RSP,3.5,7
cec2020,20,10000000,8,F8_20D,j2020,5.0,10
cec2020,20,10000000,8,F8_20D,jSO,6.5,13
cec2020,20,10000000,9,F9_20D,ARRDE,1.5,3
cec2020,20,10000000,9,F9_20D,BIPOP-CMA,4.0,8
cec2020,20,10000000,9,F9_20D,LSRTDE,6.0,12
cec2020,20,10000000,9,F9_20D,MSC-CMA,3.0,6
cec2020,20,10000000,9,F9_20D,NLSHADE-RSP,1.5,3
cec2020,20,10000000,9,F9_20D,j2020,5.0,10
cec2020,20,10000000,9,F9_20D,jSO,7.0,14
cec2020,20,10000000,10,F10_20D,ARRDE,1.0,2
cec2020,20,10000000,10,F10_20D,BIPOP-CMA,5.0,10
cec2020,20,10000000,10,F10_20D,LSRTDE,6.5,13
cec2020,20,10000000,10,F10_20D,MSC-CMA,4.0,8
cec2020,20,10000000,10,F10_20D,NLSHADE-RSP,2.5,5
cec2020,20,10000000,10,F10_20D,j2020,2.5,5
cec2020,20,10000000,10,F10_20D,jSO,6.5,13
