func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,10000000,0.0,0.0,0.0,0.0,0.0,53.0
f2,51,10000000,0.0,0.0,0.0,0.0,0.0,94.9
f3,51,10000000,0.0,0.0,0.0,0.0,0.0,137.5
f4,51,10000000,0.0,0.0,0.0,0.0,0.0,91.7
f5,51,10000000,0.0,0.0,0.0,0.0,0.0,132.8
f6,51,10000000,0.0,0.0,0.0,0.0,0.0,107.5
f7,51,10000000,4.520746741549189,0.0,5.130367968897215,0.0,11.240281380842475,119.9
f8,51,10000000,0.0,0.0,0.0,0.0,0.0,76.9
f9,51,10000000,0.0,0.0,0.0,0.0,0.0,118.3
f10,51,10000000,4.118717989428696,3.477415128730172,5.644043180195116,0.0,28.596199738851283,97.0
f11,51,10000000,0.0,0.0,0.0,0.0,0.0,112.0
f12,51,10000000,0.028937175881395102,0.0,0.17754102858297935,0.0,1.2676527615383293,92.9
f13,51,10000000,0.0,0.0,0.0,0.0,0.0,112.5
f14,51,10000000,0.0,0.0,0.0,0.0,0.0,85.4
f15,51,10000000,0.00028002140221342775,0.00010260788394589326,0.0003906425853632378,2.3837967546569416e-06,0.0018166596812534408,109.3
f16,51,10000000,0.0013054166655525907,0.00037359471889431006,0.004241193154262452,3.1729996408103034e-09,0.030357075809206435,79.5
f17,51,10000000,0.0,0.0,0.0,0.0,0.0,141.6
f18,51,10000000,0.0007435027582776492,0.00030704756795785215,0.0010431359041466392,1.9028539099963382e-07,0.005915913981425547,87.4
f19,51,10000000,0.0,0.0,0.0,0.0,0.0,234.2
f20,51,10000000,0.0,0.0,0.0,0.0,0.0,119.8
f21,51,10000000,92.15686274509804,100.0,26.884920001572723,0.0,100.0,125.4
f22,51,10000000,9.875931383303824,0.0,23.959693437822402,0.0,100.0,122.8
f23,51,10000000,225.73008992583382,300.0,128.2400631003353,0.0,303.82270065570265,106.2
f24,51,10000000,67.56656870154147,100.0,46.10623060029805,0.0,100.0,149.2
f25,51,10000000,374.3909154170503,397.74286946998745,80.04646562217913,100.00123156306518,397.74286946998745,92.4
f26,51,10000000,0.0,0.0,0.0,0.0,0.0,158.7
f27,51,10000000,379.7314507156298,386.9244201838692,53.70528140539321,0.00016478924499097047,389.00552651875023,110.7
f28,51,10000000,112.38934835243052,0.0,144.63037450898258,0.0,300.0,138.4
f29,51,10000000,216.02621466859216,228.82023215869276,27.251677682951456,152.33357319546803,238.22002146522073,125.0
f30,51,10000000,422.07302116000676,407.4630725760744,41.94710310433946,394.50077241437884,625.2491497115748,255.7
