func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f11,51,1000000,0.01950900111947864,0.0,0.13794946985759293,0.0,0.9949590570934106,130.7
f12,51,1000000,0.13876198976368406,0.2081429846455194,0.10642558793154235,0.0,0.4162859692910388,156.8
f13,51,1000000,3.9765751675802354,5.172653508273925,1.968088706658738,0.0,5.792191036762006,176.0
f14,51,1000000,0.2811541920195137,0.29329696862396304,0.2770532143623217,0.0,0.9302237162648908,146.5
f15,51,1000000,0.7735725329793927,0.5623402289149908,0.4900534954576768,0.011857142752205618,1.5489573970992296,166.2
f16,51,1000000,1.277064650588843,1.3354499054130429,0.3609034431344988,0.07531913015122882,1.9674270179714313,160.4
f17,51,1000000,3.3834275594847707,2.0804890862380034,5.202499411510516,0.00992043416067645,21.405777954807718,136.6
f18,51,1000000,0.9442108557991783,0.9922276839092774,0.28525862769881094,0.23706847793823727,1.4408171134500662,168.1
f19,51,1000000,1.719619921732026,1.760856535833227,0.21754327017729436,1.1810252194266013,2.085096229072178,161.9
f20,51,1000000,0.4755212547183472,0.3121733075940938,0.6927394945389382,2.633100848470349e-08,3.0812430184410005,136.3
