suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2014,10,100000,8,basic,BIPOP-CMA,MSC-CMA,51,51,1545.5,0.40580545943867741,2.9848771712798907,1.9899181141865938,0.099306056440917057,30,1,0.05,not significant
cec2014,10,100000,9,basic,BIPOP-CMA,MSC-CMA,51,51,1904,0.26797385620915037,1.9899181141865938,0.99495905709329691,4.388552182362512e-05,30,0.0013165656547087536,0.05,higher
cec2014,10,100000,10,basic,BIPOP-CMA,MSC-CMA,51,51,1487.5,0.42810457516339873,30.512502891190707,25.772814150715021,0.21194471798007197,30,1,0.05,not significant
cec2014,10,100000,11,basic,BIPOP-CMA,MSC-CMA,51,51,1752.5,0.32622068435217222,24.4821876770975,11.891979620299935,0.0025112754391851573,30,0.075338263175554726,0.05,not significant
cec2014,10,100000,12,basic,BIPOP-CMA,MSC-CMA,51,51,246,0.90542099192618219,3.1832314562052488e-12,0.033245797464587667,1.7140200089138092e-12,30,5.1420600267414276e-11,0.05,lower
cec2014,10,100000,13,basic,BIPOP-CMA,MSC-CMA,51,51,0,1,0.023914685963291049,0.38125948453671299,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,14,basic,BIPOP-CMA,MSC-CMA,51,51,2372,0.088043060361399417,0.35240986186522605,0.241933362851114,7.6162701018722971e-13,30,2.2848810305616891e-11,0.05,higher
cec2014,10,100000,15,basic,BIPOP-CMA,MSC-CMA,51,51,359,0.86197616301422531,0.60268409220816466,0.94618901446119708,3.0182646696030121e-10,30,9.0547940088090363e-09,0.05,lower
cec2014,10,100000,16,basic,BIPOP-CMA,MSC-CMA,51,51,136,0.94771241830065356,2.2364207656696635,3.2060587512919483,6.6844276035488455e-15,30,2.0053282810646538e-13,0.05,lower
cec2014,10,100000,17,hybrid,BIPOP-CMA,MSC-CMA,51,51,1610,0.38100730488273737,13.16287319836124,5.9697493047444823,0.038634544824449238,30,1,0.05,not significant
cec2014,10,100000,18,hybrid,BIPOP-CMA,MSC-CMA,51,51,2365,0.090734332948865792,2.3406855729788276,0.45894903967587197,1.0711522171960899e-12,30,3.2134566515882701e-11,0.05,higher
cec2014,10,100000,19,hybrid,BIPOP-CMA,MSC-CMA,51,51,143,0.94502114571318718,1.0164628021711906,1.6454063105700243,9.6728747701797085e-15,30,2.9018624310539124e-13,0.05,lower
cec2014,10,100000,20,hybrid,BIPOP-CMA,MSC-CMA,51,51,1622,0.37639369473279505,1.5422564846614932,1.2849718874979317,0.031685242729522896,30,0.95055728188568689,0.05,not significant
cec2014,10,100000,21,hybrid,BIPOP-CMA,MSC-CMA,51,51,1542,0.4071510957324106,16.767493752084192,1.4266696846566447,0.10675700732027862,30,1,0.05,not significant
cec2014,10,100000,22,hybrid,BIPOP-CMA,MSC-CMA,51,51,1064,0.59092656670511334,20.324684352384338,20.436836921025588,0.11422624506800838,30,1,0.05,not significant
cec2014,10,100000,23,composition,BIPOP-CMA,MSC-CMA,51,51,1812,0.30334486735870814,329.45747471071309,300.00000000020373,6.1741337929309797e-05,30,0.0018522401378792939,0.05,higher
cec2014,10,100000,24,composition,BIPOP-CMA,MSC-CMA,51,51,1985.5,0.23663975394079195,107.9002563761137,106.59501597065992,4.5775855718168865e-06,30,0.00013732756715450659,0.05,higher
cec2014,10,100000,25,composition,BIPOP-CMA,MSC-CMA,51,51,2078.5,0.20088427527873898,123.16168019058932,116.43221169254275,1.9508338313204845e-07,30,5.8525014939614532e-06,0.05,higher
cec2014,10,100000,26,composition,BIPOP-CMA,MSC-CMA,51,51,57,0.97808535178777389,100.02661316551985,100.19251325086498,8.8682193669000396e-17,30,2.6604658100700118e-15,0.05,lower
cec2014,10,100000,27,composition,BIPOP-CMA,MSC-CMA,51,51,2486,0.044213763936947315,291.35278761490827,2.3682339283668625,1.4289030596107564e-15,30,4.2867091788322692e-14,0.05,higher
cec2014,10,100000,28,composition,BIPOP-CMA,MSC-CMA,51,51,1792,0.31103421760861205,378.32718788284365,372.12153116836953,0.0010157797711895405,30,0.030473393135686214,0.05,higher
cec2014,10,100000,29,composition,BIPOP-CMA,MSC-CMA,51,51,1224,0.52941176470588236,223.79468367275103,224.30014824747741,0.61100054922236557,30,1,0.05,not significant
cec2014,10,100000,30,composition,BIPOP-CMA,MSC-CMA,51,51,1967,0.2437524029219531,499.66852242413825,472.57521579918148,8.2981735952010488e-06,30,0.00024894520785603147,0.05,higher
cec2014,10,100000,1,basic,LSRTDE,MSC-CMA,51,51,0,1,0,9.3432959147321526e-09,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,100000,2,basic,LSRTDE,MSC-CMA,51,51,102,0.96078431372549022,0,3.042401885977597e-09,2.4951114593373185e-18,30,7.485334378011956e-17,0.05,lower
cec2014,10,100000,3,basic,LSRTDE,MSC-CMA,51,51,688.5,0.73529411764705888,0,0,3.2510433460501254e-08,30,9.7531300381503761e-07,0.05,lower
cec2014,10,100000,4,basic,LSRTDE,MSC-CMA,51,51,1865.5,0.28277585544021533,34.780274874720646,0,6.0351188093523618e-05,30,0.0018105356428057085,0.05,higher
cec2014,10,100000,5,basic,LSRTDE,MSC-CMA,51,51,1342,0.48404459823144941,20.309889153604104,19.999999999848228,0.78374367947235635,30,1,0.05,not significant
cec2014,10,100000,6,basic,LSRTDE,MSC-CMA,51,51,0,1,0,3.5627060884156663,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,100000,7,basic,LSRTDE,MSC-CMA,51,51,449,0.82737408688965786,0,0.0098572846078468501,1.0781640129282115e-09,30,3.2344920387846345e-08,0.05,lower
cec2014,10,100000,8,basic,LSRTDE,MSC-CMA,51,51,173,0.93348712033833137,0,1.9899181141865938,6.3086208455183094e-15,30,1.8925862536554929e-13,0.05,lower
cec2014,10,100000,9,basic,LSRTDE,MSC-CMA,51,51,882,0.66089965397923878,0,0.99495905709329691,0.0030091890724587662,30,0.090275672173762991,0.05,not significant
cec2014,10,100000,10,basic,LSRTDE,MSC-CMA,51,51,72.5,0.97212610534409838,0.43718108727080107,25.772814150715021,2.0442326050380297e-16,30,6.132697815114089e-15,0.05,lower
cec2014,10,100000,11,basic,LSRTDE,MSC-CMA,51,51,1194,0.54094579008073818,11.954434061337452,11.891979620299935,0.47797367390385559,30,1,0.05,not significant
cec2014,10,100000,12,basic,LSRTDE,MSC-CMA,51,51,2451,0.057670126874279082,0.74980265988506289,0.033245797464587667,1.3971975970711447e-14,30,4.1915927912134343e-13,0.05,higher
cec2014,10,100000,13,basic,LSRTDE,MSC-CMA,51,51,0,1,0.052625956223437242,0.38125948453671299,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,14,basic,LSRTDE,MSC-CMA,51,51,1622,0.37639369473279505,0.27009525481230412,0.241933362851114,0.031685242729522896,30,0.95055728188568689,0.05,not significant
cec2014,10,100000,15,basic,LSRTDE,MSC-CMA,51,51,790,0.69627066512879665,0.76134173677223771,0.94618901446119708,0.00064185783343824303,30,0.019255735003147291,0.05,lower
cec2014,10,100000,16,basic,LSRTDE,MSC-CMA,51,51,0,1,0.49773786817286236,3.2060587512919483,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,17,hybrid,LSRTDE,MSC-CMA,51,51,236,0.90926566705113421,0.41628596929103878,5.9697493047444823,8.7914387541264705e-13,30,2.6374316262379411e-11,0.05,lower
cec2014,10,100000,18,hybrid,LSRTDE,MSC-CMA,51,51,224,0.91387927720107653,0.071171474928632961,0.45894903967587197,5.961793523056024e-13,30,1.7885380569168072e-11,0.05,lower
cec2014,10,100000,19,hybrid,LSRTDE,MSC-CMA,51,51,0,1,0.036543769966783657,1.6454063105700243,3.1571759218704862e-18,30,9.4715277656114588e-17,0.05,lower
cec2014,10,100000,20,hybrid,LSRTDE,MSC-CMA,51,51,150,0.94232987312572092,0.41771397157231149,1.2849718874979317,1.3971975970711447e-14,30,4.1915927912134343e-13,0.05,lower
cec2014,10,100000,21,hybrid,LSRTDE,MSC-CMA,51,51,135,0.94809688581314877,0.62465083209553995,1.4266696846566447,6.3394205532798461e-15,30,1.9018261659839539e-13,0.05,lower
cec2014,10,100000,22,hybrid,LSRTDE,MSC-CMA,51,51,82,0.96847366397539403,0.33272287722002147,20.436836921025588,3.5879154323186085e-16,30,1.0763746296955826e-14,0.05,lower
cec2014,10,100000,23,composition,LSRTDE,MSC-CMA,51,51,1836,0.29411764705882348,329.45747471071309,300.00000000020373,2.330173452165158e-05,30,0.00069905203564954736,0.05,higher
cec2014,10,100000,24,composition,LSRTDE,MSC-CMA,51,51,638.5,0.7545174932718185,100.00000000000045,106.59501597065992,8.8476136496118344e-06,30,0.00026542840948835502,0.05,lower
cec2014,10,100000,25,composition,LSRTDE,MSC-CMA,51,51,2172.5,0.16474432910419068,192.86554242024658,116.43221169254275,5.3741205821675934e-09,30,1.6122361746502781e-07,0.05,higher
cec2014,10,100000,26,composition,LSRTDE,MSC-CMA,51,51,91,0.96501345636293734,100.05383897186312,100.19251325086498,5.8942535803087671e-16,30,1.7682760740926301e-14,0.05,lower
cec2014,10,100000,27,composition,LSRTDE,MSC-CMA,51,51,1328,0.48942714340638216,268.91976587960517,2.3682339283668625,0.85620882419345479,30,1,0.05,not significant
cec2014,10,100000,28,composition,LSRTDE,MSC-CMA,51,51,1431,0.44982698961937717,360.06118121803365,372.12153116836953,0.38332761693400663,30,1,0.05,not significant
cec2014,10,100000,29,composition,LSRTDE,MSC-CMA,51,51,363,0.86043829296424446,221.76056048962482,224.30014824747741,3.0563452631402304e-10,30,9.1690357894206916e-09,0.05,lower
cec2014,10,100000,30,composition,LSRTDE,MSC-CMA,51,51,1590,0.38869665513264129,480.70841590917007,472.57521579918148,0.052941646423284097,30,1,0.05,not significant
cec2014,10,100000,1,basic,NLSHADE-RSP,MSC-CMA,51,51,2601,0,0.81289677606049793,9.3432959147321526e-09,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,higher
cec2014,10,100000,2,basic,NLSHADE-RSP,MSC-CMA,51,51,203,0.92195309496347555,0,3.042401885977597e-09,2.1422707838557966e-14,30,6.4268123515673894e-13,0.05,lower
cec2014,10,100000,3,basic,NLSHADE-RSP,MSC-CMA,51,51,992.5,0.61841599384851986,0,0,0.014148438129511503,30,0.42445314388534511,0.05,not significant
cec2014,10,100000,4,basic,NLSHADE-RSP,MSC-CMA,51,51,2034,0.2179930795847751,1.3699263945454732e-11,0,6.8596360764465379e-07,30,2.0578908229339614e-05,0.05,higher
cec2014,10,100000,5,basic,NLSHADE-RSP,MSC-CMA,51,51,1097,0.578239138792772,20.010390913724564,19.999999999848228,0.17426716414752097,30,1,0.05,not significant
cec2014,10,100000,6,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,3.5627060884156663,1.3422877220304709e-18,30,4.0268631660914125e-17,0.05,lower
cec2014,10,100000,7,basic,NLSHADE-RSP,MSC-CMA,51,51,824,0.6831987697039601,0,0.0098572846078468501,0.0010542773048570369,30,0.031628319145711105,0.05,lower
cec2014,10,100000,8,basic,NLSHADE-RSP,MSC-CMA,51,51,51,0.98039215686274506,0,1.9899181141865938,1.6918341029782167e-19,30,5.0755023089346501e-18,0.05,lower
cec2014,10,100000,9,basic,NLSHADE-RSP,MSC-CMA,51,51,2421.5,0.069011918492887347,2.9848771712798907,0.99495905709329691,4.104102878639928e-14,30,1.2312308635919785e-12,0.05,higher
cec2014,10,100000,10,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,25.772814150715021,1.3901956678272616e-20,30,4.170587003481785e-19,0.05,lower
cec2014,10,100000,11,basic,NLSHADE-RSP,MSC-CMA,51,51,2218,0.14725105728565935,118.68815237859326,11.891979620299935,8.3881137621918114e-10,30,2.5164341286575435e-08,0.05,higher
cec2014,10,100000,12,basic,NLSHADE-RSP,MSC-CMA,51,51,2087,0.19761630142252984,0.11265964252766025,0.033245797464587667,1.4368923335089654e-07,30,4.3106770005268965e-06,0.05,higher
cec2014,10,100000,13,basic,NLSHADE-RSP,MSC-CMA,51,51,25,0.99038831218762013,0.067632183825253378,0.38125948453671299,1.4235199004135164e-17,30,4.270559701240549e-16,0.05,lower
cec2014,10,100000,14,basic,NLSHADE-RSP,MSC-CMA,51,51,148,0.94309880815071123,0.12553561212394015,0.241933362851114,1.2581886517459927e-14,30,3.7745659552379784e-13,0.05,lower
cec2014,10,100000,15,basic,NLSHADE-RSP,MSC-CMA,51,51,430,0.83467896962706645,0.58888732053560489,0.94618901446119708,5.7919906014441508e-09,30,1.7375971804332452e-07,0.05,lower
cec2014,10,100000,16,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,1.7171021024339552,3.2060587512919483,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,17,hybrid,NLSHADE-RSP,MSC-CMA,51,51,1789,0.31218762014609769,22.911937489678394,5.9697493047444823,0.001090623871224141,30,0.032718716136724231,0.05,higher
cec2014,10,100000,18,hybrid,NLSHADE-RSP,MSC-CMA,51,51,1809,0.30449826989619377,1.192678438196026,0.45894903967587197,0.00067411653186987984,30,0.020223495956096394,0.05,higher
cec2014,10,100000,19,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.085157810110331411,1.6454063105700243,3.2936696757663775e-18,30,9.8810090272991325e-17,0.05,lower
cec2014,10,100000,20,hybrid,NLSHADE-RSP,MSC-CMA,51,51,42,0.98385236447520186,0.12506242034805837,1.2849718874979317,3.7833387233007244e-17,30,1.1350016169902174e-15,0.05,lower
cec2014,10,100000,21,hybrid,NLSHADE-RSP,MSC-CMA,51,51,249,0.90426758938869667,0.33809477223985596,1.4266696846566447,2.0064416091736614e-12,30,6.0193248275209842e-11,0.05,lower
cec2014,10,100000,22,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.042498661483477917,20.436836921025588,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,23,composition,NLSHADE-RSP,MSC-CMA,51,51,1182,0.5455594002306805,329.45747471071309,300.00000000020373,0.40372742540251916,30,1,0.05,not significant
cec2014,10,100000,24,composition,NLSHADE-RSP,MSC-CMA,51,51,2515,0.033064206074586711,112.55910169004028,106.59501597065992,4.3990788399703743e-16,30,1.3197236519911123e-14,0.05,higher
cec2014,10,100000,25,composition,NLSHADE-RSP,MSC-CMA,51,51,1685.5,0.35198000768935023,118.7978794342248,116.43221169254275,0.010069929349227432,30,0.30209788047682296,0.05,not significant
cec2014,10,100000,26,composition,NLSHADE-RSP,MSC-CMA,51,51,226,0.91311034217608611,100.06795051907375,100.19251325086498,6.5762821204385429e-13,30,1.9728846361315628e-11,0.05,lower
cec2014,10,100000,27,composition,NLSHADE-RSP,MSC-CMA,51,51,1417,0.45520953479430992,2.4766966335091638,2.3682339283668625,0.43753996672917517,30,1,0.05,not significant
cec2014,10,100000,28,composition,NLSHADE-RSP,MSC-CMA,51,51,913,0.64898116109188775,360.06118820142501,372.12153116836953,0.0095931808097628694,30,0.28779542429288607,0.05,not significant
cec2014,10,100000,29,composition,NLSHADE-RSP,MSC-CMA,51,51,851,0.67281814686658969,223.45708477894686,224.30014824747741,0.0026555850074565061,30,0.079667550223695177,0.05,not significant
cec2014,10,100000,30,composition,NLSHADE-RSP,MSC-CMA,51,51,2317,0.1091887735486351,505.45947368022144,472.57521579918148,1.0477128132299314e-11,30,3.1431384396897943e-10,0.05,higher
cec2014,10,100000,1,basic,j2020,MSC-CMA,51,51,2601,0,0.068938436604469189,9.3432959147321526e-09,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,higher
cec2014,10,100000,2,basic,j2020,MSC-CMA,51,51,537,0.79354094579008072,2.5579538487363607e-13,3.042401885977597e-09,3.2143694559244124e-07,30,9.6431083677732365e-06,0.05,lower
cec2014,10,100000,3,basic,j2020,MSC-CMA,51,51,2372,0.088043060361399417,2.2737367544323206e-13,0,3.2438415429105259e-13,30,9.7315246287315785e-12,0.05,higher
cec2014,10,100000,4,basic,j2020,MSC-CMA,51,51,2142,0.17647058823529416,0.059851457537092756,0,1.3073306949165534e-08,30,3.9219920847496601e-07,0.05,higher
cec2014,10,100000,5,basic,j2020,MSC-CMA,51,51,1558,0.40099961553248753,20.065959500915028,19.999999999848228,0.085427754345569401,30,1,0.05,not significant
cec2014,10,100000,6,basic,j2020,MSC-CMA,51,51,8,0.99692425990003841,5.5706550483591855e-12,3.5627060884156663,5.1693640906480269e-18,30,1.5508092271944082e-16,0.05,lower
cec2014,10,100000,7,basic,j2020,MSC-CMA,51,51,1912,0.26489811610918879,0.013498917797164722,0.0098572846078468501,4.2562360707494659e-05,30,0.0012768708212248397,0.05,higher
cec2014,10,100000,8,basic,j2020,MSC-CMA,51,51,127,0.95117262591311036,1.1368683772161603e-13,1.9899181141865938,4.1350048697361982e-16,30,1.2405014609208595e-14,0.05,lower
cec2014,10,100000,9,basic,j2020,MSC-CMA,51,51,2444,0.060361399461745457,2.9848771712803455,0.99495905709329691,1.6584380396931218e-14,30,4.975314119079365e-13,0.05,higher
cec2014,10,100000,10,basic,j2020,MSC-CMA,51,51,0,1,1.8189894035458565e-12,25.772814150715021,2.3270631761962155e-18,30,6.9811895285886469e-17,0.05,lower
cec2014,10,100000,11,basic,j2020,MSC-CMA,51,51,2150,0.17339484813533257,65.214495245948456,11.891979620299935,1.3291923308649367e-08,30,3.98757699259481e-07,0.05,higher
cec2014,10,100000,12,basic,j2020,MSC-CMA,51,51,2446,0.059592464436755144,0.28344317047594814,0.033245797464587667,1.8142737221245963e-14,30,5.4428211663737889e-13,0.05,higher
cec2014,10,100000,13,basic,j2020,MSC-CMA,51,51,261,0.89965397923875434,0.15784936767340696,0.38125948453671299,3.5577003364465219e-12,30,1.0673101009339566e-10,0.05,lower
cec2014,10,100000,14,basic,j2020,MSC-CMA,51,51,271,0.89580930411380244,0.14239852695504851,0.241933362851114,5.7063016970994643e-12,30,1.7118905091298394e-10,0.05,lower
cec2014,10,100000,15,basic,j2020,MSC-CMA,51,51,1028,0.60476739715494043,0.81400594001593163,0.94618901446119708,0.06869561729009338,30,1,0.05,not significant
cec2014,10,100000,16,basic,j2020,MSC-CMA,51,51,3,0.99884659746251436,1.8132087132639754,3.2060587512919483,3.9423573447196093e-18,30,1.1827072034158828e-16,0.05,lower
cec2014,10,100000,17,hybrid,j2020,MSC-CMA,51,51,1290,0.50403690888119956,6.4627117276020272,5.9697493047444823,0.94663975988927107,30,1,0.05,not significant
cec2014,10,100000,18,hybrid,j2020,MSC-CMA,51,51,2188,0.15878508266051516,1.4994895334743887,0.45894903967587197,2.9129269416322625e-09,30,8.7387808248967871e-08,0.05,higher
cec2014,10,100000,19,hybrid,j2020,MSC-CMA,51,51,1,0.99961553248750479,0.11868256586785719,1.6454063105700243,3.5035580838974204e-18,30,1.0510674251692261e-16,0.05,lower
cec2014,10,100000,20,hybrid,j2020,MSC-CMA,51,51,691,0.73433294886582079,0.70826991176977572,1.2849718874979317,4.5844838398166494e-05,30,0.0013753451519449948,0.05,lower
cec2014,10,100000,21,hybrid,j2020,MSC-CMA,51,51,153,0.94117647058823528,0.32598652773549475,1.4266696846566447,1.6344900313973792e-14,30,4.9034700941921379e-13,0.05,lower
cec2014,10,100000,22,hybrid,j2020,MSC-CMA,51,51,39,0.98500576701268738,0.33864340092941347,20.436836921025588,3.1868721429319784e-17,30,9.5606164287959346e-16,0.05,lower
cec2014,10,100000,23,composition,j2020,MSC-CMA,51,51,2299.5,0.11591695501730104,329.45747471071354,300.00000000020373,1.3959183457098831e-12,30,4.1877550371296493e-11,0.05,higher
cec2014,10,100000,24,composition,j2020,MSC-CMA,51,51,2482.5,0.045559400230680502,111.52778338002736,106.59501597065992,2.5858213623284311e-15,30,7.7574640869852928e-14,0.05,higher
cec2014,10,100000,25,composition,j2020,MSC-CMA,51,51,2005,0.2291426374471357,123.01672339334982,116.43221169254275,2.455713924347506e-06,30,7.3671417730425181e-05,0.05,higher
cec2014,10,100000,26,composition,j2020,MSC-CMA,51,51,962,0.63014225297962323,100.172236614138,100.19251325086498,0.023689058731717717,30,0.71067176195153148,0.05,not significant
cec2014,10,100000,27,composition,j2020,MSC-CMA,51,51,2141,0.17685505574778926,3.9049177822366801,2.3682339283668625,1.8889684094290756e-08,30,5.6669052282872268e-07,0.05,higher
cec2014,10,100000,28,composition,j2020,MSC-CMA,51,51,1184,0.54479046520569008,369.3715241024247,372.12153116836953,0.43753996672917517,30,1,0.05,not significant
cec2014,10,100000,29,composition,j2020,MSC-CMA,51,51,1704,0.34486735870818919,225.88156906740369,224.30014824747741,0.0069933437253637473,30,0.20980031176091241,0.05,not significant
